step,max_distance,k_max,entropy
0,1,3,1.38324
67,4,10,4.23503
134,4,12,4.89952
201,6,13,5.29426
268,6,14,5.57267
335,6,15,5.79155
402,7,15,5.97322
469,7,15,6.12553
536,7,15,6.25769
603,7,15,6.37575
670,7,15,6.47917
737,7,15,6.57495
804,7,15,6.66253
871,7,15,6.74297
938,8,15,6.81659
1005,8,16,6.88558
1072,8,16,6.94915
1139,8,17,7.01016
1206,8,17,7.06752
1273,8,18,7.12105
1340,8,18,7.17278
1407,8,18,7.22193
1474,8,18,7.26812
1541,8,18,7.3128
1608,8,18,7.35493
1675,8,18,7.39562
1742,8,18,7.43478
1809,8,18,7.47202
1876,8,18,7.50812
1943,9,18,7.5434
2010,9,18,7.57722
2077,9,18,7.61033
2144,9,18,7.64205
2211,9,18,7.67249
2278,9,19,7.70273
2345,9,19,7.73151
2412,9,19,7.75962
2479,9,19,7.78687
