Node,Curvature
0,-55.3333
1,-17.8333
2,-43.6667
3,-33
4,-1.16667
5,-28.8333
6,-6
7,-13.1667
8,-14.8333
9,-6.33333
10,-34.3333
11,-2.33333
12,-1.16667
13,-32.3333
14,-5.66667
15,-1.33333
16,-5.5
17,-10.6667
18,-1.66667
19,-5.16667
20,-5.83333
21,-4
22,-6.16667
23,-6.5
24,-8.5
25,-4.5
26,-1.5
27,-3.83333
28,-1
29,-0.333333
30,-3.5
31,-5.5
32,-9.33333
33,0.333333
34,-3.5
35,-5.5
36,-2
37,-1
38,-5.83333
39,-0.166667
40,-0.833333
41,0
42,-1.66667
43,0
44,-4.66667
45,-5.33333
46,-0.833333
47,-13.5
48,-5
49,-2.33333
50,-1.83333
51,-1.16667
52,-7.5
53,-4.16667
54,-1.5
55,-4
56,-2.66667
57,-0.166667
58,-0.666667
59,-1.66667
60,-0.166667
61,-7.33333
62,-6
63,-4
64,-3.83333
65,-0.333333
66,-3.16667
67,-1.5
68,-1.16667
69,-7.66667
70,-1.83333
71,-1.83333
72,-4.16667
73,-2.16667
74,-6
75,-2
76,-1.33333
77,-0.833333
78,-1.5
79,-4.33333
80,-6.66667
81,-3.33333
82,-3.66667
83,-4.83333
84,-2.5
85,-2.66667
86,-2.66667
87,-1
88,-1.16667
89,-2.16667
90,-3.66667
91,-0.833333
92,-1.5
93,-1
94,-1.16667
95,-1.83333
96,-4
97,-2.83333
98,-1.5
99,0.166667
100,-2.5
101,0.333333
102,0.166667
103,-1.33333
104,-3.33333
105,-2.16667
106,-0.5
107,-5.66667
108,0
109,-0.5
110,-3.5
111,-1.16667
112,-0.5
113,0.166667
114,-0.666667
115,-1.5
116,-0.666667
117,-0.5
118,-2.33333
119,-1.83333
120,-0.5
121,-2.16667
122,-0.5
123,0
124,-1
125,-0.166667
126,-0.333333
127,-1.33333
128,-1.33333
129,0
130,-1.83333
131,-0.833333
132,-3.16667
133,-1.16667
134,-1.83333
135,0
136,-1
137,0
138,-0.166667
139,0.333333
140,-2.66667
141,-1.83333
142,-0.5
143,-0.833333
144,-2.16667
145,-0.333333
146,-0.5
147,0
148,0.166667
149,-2.5
150,-2.5
151,-0.5
152,0.333333
153,0
154,0.166667
155,0.333333
156,-1.66667
157,-0.5
158,-0.5
159,-0.5
160,-1.5
161,-1.83333
162,0.333333
163,0
164,-4
165,-0.5
166,-0.166667
167,-1.5
168,0
169,-2.5
170,-0.5
171,-6.5
172,-0.833333
173,-0.333333
174,-1.33333
175,-0.333333
176,0.166667
177,-0.333333
178,-1.66667
179,-1.33333
180,-1.16667
181,-1.5
182,-0.166667
183,-1.33333
184,-1.16667
185,-2.5
186,-2.16667
187,-1.83333
188,-0.5
189,0.166667
190,0
191,0
192,-0.5
193,0
194,-1.66667
195,0.166667
196,0.166667
197,-1.5
198,-0.5
199,0.333333
200,-0.833333
201,-0.666667
202,-0.166667
203,-1
204,0.166667
205,-1.5
206,-0.5
207,-0.166667
208,-1
209,0.333333
210,-2.16667
211,-0.333333
212,-1.16667
213,-4
214,-0.666667
215,-0.5
216,-1.33333
217,-2
218,-2.83333
219,0.166667
220,0.166667
221,0.166667
222,-0.333333
223,-0.333333
224,-1
225,0.166667
226,-2.5
227,0
228,-2.66667
229,0
230,0.166667
231,-0.5
232,-0.666667
233,-0.833333
234,-3
235,-0.666667
236,-0.333333
237,-0.333333
238,-0.166667
239,-0.333333
240,-0.5
241,0
242,-0.166667
243,0.333333
244,-0.333333
245,0.333333
246,0.166667
247,-0.833333
248,-0.666667
249,0
250,0.166667
251,-0.666667
252,-1.83333
253,-0.333333
254,-1
255,-1.16667
256,-2.66667
257,-1.5
258,-0.833333
259,-1.5
260,-1.66667
261,-4.66667
262,-1.66667
263,-0.5
264,0
265,-0.333333
266,-0.666667
267,0
268,-1
269,-1
270,-0.166667
271,-0.666667
272,0
273,-0.166667
274,-2.33333
275,-0.333333
276,-2.16667
277,-2.33333
278,-0.5
279,-0.5
280,-1
281,-0.166667
282,0.333333
283,-0.166667
284,-0.166667
285,-1.5
286,0.333333
287,0
288,0
289,-1.83333
290,-1.83333
291,0.166667
292,0
293,0.166667
294,-1.66667
295,0
296,-0.333333
297,-0.166667
298,0.166667
299,-1.16667
300,-5
301,-0.5
302,-0.5
303,-1.66667
304,0.333333
305,0.166667
306,-0.333333
307,-0.666667
308,-1.83333
309,0.333333
310,0.166667
311,-1.33333
312,-2
313,0
314,-1
315,-0.166667
316,0.166667
317,0.166667
318,0.333333
319,-0.5
320,-1.5
321,-0.5
322,-2.16667
323,-1.5
324,-2
325,-1
326,-1.33333
327,0.166667
328,-0.333333
329,-2.66667
330,-1.33333
331,-0.166667
332,0.166667
333,-1.16667
334,-0.333333
335,0.166667
336,-0.333333
337,-1.33333
338,-0.166667
339,-0.166667
340,0.333333
341,-0.666667
342,-1.5
343,0.166667
344,0.333333
345,-0.833333
346,-0.666667
347,-0.833333
348,-0.666667
349,0
350,-0.5
351,-0.166667
352,-0.333333
353,-0.333333
354,0.333333
355,-1.16667
356,-0.166667
357,-0.166667
358,-0.166667
359,-1.16667
360,-0.666667
361,0
362,-0.166667
363,0.333333
364,0.333333
365,0
366,0.333333
367,-0.333333
368,-1.66667
369,-1.83333
370,-0.666667
371,-0.166667
372,-1.16667
373,0.333333
374,0
375,-0.5
376,0.166667
377,-1
378,-1.83333
379,-1
380,-0.5
381,-0.833333
382,-0.666667
383,-1.16667
384,-0.166667
385,-0.5
386,0
387,0
388,0.333333
389,0.333333
390,-0.666667
391,-2.33333
392,0.166667
393,-1.66667
394,0.333333
395,-2.33333
396,-1
397,-0.833333
398,0.166667
399,-2
400,-0.166667
401,0
402,0
403,-1.83333
404,-0.666667
