step,max_distance,k_max,entropy
0,1,3,1.59158
67,3,27,4.82282
134,3,39,5.48112
201,4,47,5.88461
268,4,57,6.16687
335,4,68,6.38521
402,4,72,6.5662
469,4,81,6.72104
536,4,88,6.85509
603,4,98,6.97063
670,4,110,7.07555
737,4,120,7.16989
804,5,128,7.25624
871,5,137,7.33568
938,5,141,7.40921
1005,5,150,7.47657
1072,5,161,7.54108
1139,5,170,7.60217
1206,5,176,7.66007
1273,5,182,7.71441
1340,5,187,7.76448
1407,5,193,7.81396
1474,5,196,7.8593
1541,5,203,7.9035
1608,5,206,7.94644
1675,5,207,7.98698
1742,5,211,8.02555
1809,5,215,8.06322
1876,5,218,8.09989
1943,5,226,8.13534
2010,5,236,8.16885
2077,5,240,8.20205
2144,5,243,8.23389
2211,5,249,8.26501
2278,5,251,8.29474
2345,5,254,8.32383
2412,5,257,8.35206
2479,5,258,8.37931
