step,max_distance,k_max,entropy
0,1,3,1.59926
67,3,25,4.7847
134,4,37,5.4218
201,4,43,5.83083
268,4,53,6.11919
335,5,64,6.33767
402,5,66,6.51447
469,5,73,6.66697
536,5,80,6.80114
603,5,90,6.91536
670,5,102,7.01833
737,5,111,7.11246
804,5,118,7.19974
871,5,126,7.2792
938,5,128,7.35278
1005,5,137,7.42126
1072,5,146,7.48602
1139,5,155,7.54575
1206,5,159,7.60249
1273,5,164,7.65756
1340,5,168,7.70767
1407,5,174,7.75687
1474,5,176,7.80392
1541,5,182,7.84763
1608,6,184,7.89043
1675,6,185,7.93124
1742,6,189,7.97023
1809,6,192,8.00889
1876,6,195,8.04425
1943,6,201,8.07867
2010,6,209,8.11016
2077,6,213,8.14245
2144,6,216,8.17519
2211,6,221,8.20557
2278,6,221,8.23545
2345,6,224,8.26426
2412,6,227,8.29199
2479,6,227,8.31947
2546,6,229,8.34631
2613,6,231,8.37187
2680,6,232,8.39708
2747,6,237,8.42064
2814,6,238,8.44556
2881,6,241,8.46964
2948,6,244,8.4929
3015,6,246,8.51443
3082,6,247,8.53592
3149,6,250,8.5576
3216,6,253,8.57895
3283,6,255,8.59991
3350,6,255,8.6187
3417,6,257,8.63861
3484,7,261,8.65865
3551,7,263,8.67772
3618,7,264,8.69698
3685,7,267,8.71517
3752,7,272,8.73287
3819,7,275,8.75032
3886,7,277,8.76807
3953,7,281,8.78491
4020,7,284,8.80155
4087,7,285,8.81749
4154,7,286,8.83369
4221,7,288,8.85014
4288,7,290,8.86536
4355,7,292,8.88047
4422,7,293,8.89597
4489,7,297,8.91096
4556,7,300,8.92503
4623,7,303,8.93919
4690,7,306,8.95356
4757,7,309,8.96758
4824,7,310,8.98117
4891,7,310,8.99541
4958,7,311,9.00939
