step,max_distance,k_max,entropy
0,1,3,1.07102
67,2,63,2.55785
134,2,122,2.80929
201,2,179,2.85384
268,2,237,3.06278
335,2,293,3.09473
402,2,348,3.1035
469,2,405,3.1714
536,2,461,3.24873
603,2,518,3.2767
670,2,580,3.3387
737,2,631,3.34815
804,3,688,3.41204
871,3,744,3.42599
938,3,804,3.43075
1005,3,862,3.45001
1072,3,922,3.50288
1139,3,984,3.5028
1206,3,1047,3.53973
1273,3,1106,3.56443
1340,3,1165,3.59187
1407,3,1222,3.62161
1474,3,1278,3.641
1541,3,1334,3.67668
1608,3,1392,3.70709
1675,3,1450,3.72224
1742,3,1504,3.7364
1809,3,1564,3.75938
1876,3,1626,3.78733
1943,3,1686,3.81463
2010,3,1742,3.83555
2077,3,1803,3.84677
2144,3,1864,3.86012
2211,3,1918,3.8751
2278,3,1974,3.90791
2345,3,2027,3.92433
2412,3,2081,3.94477
2479,3,2132,3.95736
