step,max_distance,k_max,entropy
0,1,3,0.0102081
67,2,50,0.00451703
134,3,116,0.362107
201,3,183,0.378409
268,3,248,0.487962
335,3,313,0.519708
402,3,377,0.520627
469,3,441,0.526653
536,3,504,0.54262
603,3,567,0.595489
670,3,629,0.846705
737,3,658,1.04416
804,3,688,1.0244
871,3,718,1.02607
938,3,751,1.01073
1005,3,784,1.00702
1072,3,816,1.05015
1139,3,851,1.05537
1206,3,878,1.03712
1273,3,898,0.102728
1340,3,899,0.0405788
1407,3,899,0.0260566
1474,3,899,0.019331
1541,3,899,0.0156208
1608,3,950,0.0130651
1675,3,1017,0.0113701
1742,3,1084,0.0100064
1809,3,1151,0.00894723
1876,3,1218,0.0080995
1943,3,1285,0.00747726
2010,3,1352,0.00695785
2077,3,1419,0.00645603
2144,3,1486,0.00602483
2211,3,1553,0.00570336
2278,3,1620,0.00537131
2345,3,1687,0.00512472
2412,3,1754,0.00486033
2479,3,1821,0.00462283
