Source,Target
0,1
0,2
0,10
0,21
0,24
0,30
0,7380
1,2
1,3
1,4
1,5
1,10
1,13
1,16
1,19
1,28
1,31
1,35
1,67
1,80
1,84
1,90
1,233
1,244
1,253
1,432
1,573
1,577
1,763
1,1155
1,1165
1,1239
1,1411
1,1513
1,2024
1,2197
2,3
2,9
2,20
2,21
2,23
2,49
2,61
2,103
2,106
2,114
2,222
2,503
2,709
2,803
2,5225
3,4
3,7
3,9
3,12
3,15
3,18
3,27
3,379
3,802
3,1091
3,2053
3,6889
3,8073
4,5
4,6
4,7
4,8
4,32
4,50
5,6
5,11
5,13
5,34
5,78
5,82
5,138
5,236
5,279
5,342
5,620
5,848
5,1846
5,1928
5,2263
6,11
6,727
6,967
6,3431
6,3701
6,4588
6,7195
6,7429
6,8370
7,8
7,15
7,38
7,68
7,648
7,1012
7,1078
7,9283
8,32
8,37
8,52
8,104
8,648
8,1553
8,3475
9,12
9,14
9,20
9,22
9,36
9,44
9,117
9,166
9,179
9,214
9,230
9,242
9,865
9,1409
9,1935
9,6666
9,7145
10,16
10,17
10,30
10,40
10,45
10,46
10,48
10,57
10,119
10,226
10,231
10,343
10,619
10,675
10,696
10,3008
11,138
11,727
11,1072
12,14
12,27
12,29
12,66
12,70
12,358
12,460
12,567
12,988
12,1136
12,1694
12,1784
12,2885
13,28
13,33
13,34
13,41
13,112
13,328
13,363
13,399
13,502
13,544
13,3785
13,6488
14,29
14,36
14,918
14,3322
14,4475
15,18
15,38
15,39
15,59
15,94
15,113
15,145
15,173
15,190
15,200
15,259
15,284
15,322
15,352
15,427
15,580
15,598
15,677
15,875
15,1094
15,3031
15,3408
16,17
16,19
16,42
16,256
16,311
16,891
16,4657
17,40
17,42
17,64
17,75
17,154
17,263
17,755
18,94
18,379
19,31
19,51
19,256
19,1080
19,1255
19,1455
19,2399
19,3512
20,22
20,23
20,26
20,43
20,332
20,364
20,2256
20,2370
20,4594
21,24
21,25
21,49
21,1832
22,166
22,332
23,26
23,56
23,103
23,149
23,291
23,292
23,294
23,347
23,456
23,479
23,607
23,1001
23,1963
23,3109
23,5732
23,7959
24,25
26,43
26,56
26,102
26,161
26,416
27,358
27,556
27,593
27,802
27,1289
27,3901
27,4819
28,33
28,53
28,80
28,141
28,699
28,969
28,1969
28,2246
28,2902
28,3349
29,66
29,250
29,448
29,735
29,3322
30,45
30,7380
30,9666
31,35
31,51
31,60
31,152
31,2996
32,37
32,50
32,58
32,491
32,921
32,1258
32,1376
32,1723
32,2160
32,2234
32,2381
32,3278
32,3403
32,9225
33,53
33,74
33,112
33,118
33,1253
33,2347
33,4423
33,4779
34,41
34,78
34,97
34,162
34,167
34,761
34,1397
34,2215
34,6449
35,67
35,262
35,1709
35,2996
36,44
36,918
36,4809
37,52
37,55
37,58
37,289
37,2534
37,3549
37,8306
38,39
38,68
38,79
38,95
38,139
38,140
38,299
38,300
38,310
38,791
38,1005
38,2117
38,2157
38,2835
38,2872
39,59
39,79
39,98
39,213
39,3032
39,8899
40,48
40,54
40,62
40,64
40,132
40,134
40,414
40,1011
40,1181
40,1365
40,1368
40,1536
40,1600
40,1650
40,1797
40,3102
40,3413
40,4407
40,7862
40,8102
40,9320
41,363
41,739
41,1397
41,4208
43,161
43,364
43,421
43,540
43,1451
43,2054
43,2576
43,3307
43,5074
44,117
44,4809
45,46
45,47
45,100
45,128
45,1027
45,1579
45,4014
45,4952
45,6575
46,47
46,226
46,324
46,331
46,482
46,623
46,1909
47,100
47,206
47,324
47,366
47,392
47,398
47,1043
47,1137
47,1306
47,2115
47,2220
47,3272
47,5114
47,5131
48,54
48,57
48,63
48,65
48,69
48,72
48,85
48,92
48,181
48,372
48,679
48,931
48,1195
48,2863
48,4015
48,4404
49,61
49,76
49,150
49,524
49,1832
49,4597
49,5246
49,8147
49,9962
50,491
51,60
51,73
51,245
51,1455
51,5590
52,55
52,104
52,306
52,768
53,74
53,77
53,141
53,158
53,189
53,241
53,298
53,381
53,442
53,1303
53,1432
53,1495
53,1779
53,2538
53,3885
53,4280
53,6790
53,7961
54,62
54,63
54,101
54,111
54,269
54,4241
55,289
55,306
55,359
55,375
56,102
56,149
57,65
57,96
57,119
57,142
57,235
57,296
57,337
57,1345
58,921
59,145
60,73
60,89
60,152
60,156
60,168
60,169
60,238
60,240
60,243
60,281
60,412
60,446
60,806
60,2284
60,3495
60,4444
60,6623
61,76
61,110
61,114
61,123
61,170
61,207
61,1692
61,3248
61,3616
62,101
62,132
62,219
62,326
62,439
62,839
62,1141
62,1856
62,2467
62,2746
63,72
63,188
63,269
63,1748
64,75
64,81
64,1011
64,2603
65,69
65,71
65,96
65,105
65,108
65,121
65,165
65,317
65,836
65,2329
66,70
66,122
66,217
66,250
66,314
66,1865
66,1919
66,2393
66,5424
67,84
67,262
67,386
67,436
67,541
67,2218
67,4374
68,1005
68,1078
68,6257
69,71
69,85
69,88
69,125
69,776
69,837
69,1744
69,3107
70,122
70,988
70,1770
70,2448
70,3361
70,5231
71,88
71,93
71,108
71,109
71,115
71,124
71,135
71,148
71,295
71,783
71,868
71,1358
71,1518
71,1761
71,2070
71,9502
72,92
72,188
72,211
72,267
72,277
72,377
72,1025
72,1240
72,3732
72,4585
72,5643
72,6043
72,6560
72,6685
72,8207
73,89
73,159
73,245
73,265
73,569
73,2434
73,4957
73,8625
74,77
74,118
74,178
74,221
74,341
74,940
74,1210
75,81
75,83
75,86
75,87
75,99
75,129
75,154
75,172
75,239
75,248
75,287
75,536
75,1234
75,1336
75,2726
75,6528
75,8818
75,9929
76,110
76,150
76,451
76,1450
76,6245
76,6420
76,8338
76,8598
77,178
77,298
77,478
77,550
77,794
78,82
78,97
78,120
78,163
78,255
78,445
78,489
78,561
78,628
78,704
78,991
78,1037
78,1509
78,1716
78,1785
78,1930
78,3764
78,4898
78,7557
79,95
79,98
80,233
80,247
80,699
80,871
80,3524
80,9705
81,83
81,187
81,469
81,1849
81,2603
81,9644
82,120
82,1587
82,2203
83,86
83,116
83,130
83,187
83,204
83,249
83,369
83,496
83,643
83,757
83,808
83,930
83,2725
83,2760
83,4125
83,4221
84,90
84,131
84,436
84,1017
84,5270
84,9754
85,776
85,1195
85,1310
85,1486
85,3286
85,8764
86,87
86,91
86,116
86,144
86,184
86,272
86,465
86,597
86,816
86,835
86,1196
86,3798
86,5387
86,6882
86,9460
87,91
87,99
87,107
87,183
87,218
87,419
87,644
87,747
87,790
87,844
87,872
87,1777
87,3755
87,4954
87,5166
87,6476
87,6534
87,7047
87,7102
87,8127
87,9521
87,9855
88,93
88,125
88,133
88,137
88,185
88,199
88,1304
88,1948
88,3002
88,3052
88,3204
88,3882
88,4774
88,4885
88,5595
88,9769
89,156
89,159
89,227
89,1217
89,5789
89,6544
90,131
90,432
90,6019
90,7213
90,8856
91,183
91,184
91,312
91,592
91,666
91,669
91,1293
91,1476
91,1523
91,1552
91,2040
91,3667
92,181
92,377
92,413
92,843
92,1117
