step,max_distance,k_max,entropy
0,1,3,1.38598
67,3,13,4.26186
134,4,16,4.92651
201,5,16,5.32236
268,6,17,5.6052
335,6,18,5.82539
402,6,18,6.00574
469,6,18,6.15847
536,6,18,6.29094
603,6,19,6.4079
670,7,19,6.51257
737,7,19,6.60735
804,7,19,6.69389
871,7,19,6.77356
938,7,19,6.84735
1005,7,19,6.91605
1072,7,19,6.98034
1139,7,19,7.04076
1206,7,19,7.09772
1273,7,19,7.15163
1340,7,19,7.20276
1407,7,19,7.2514
1474,8,19,7.29779
1541,8,19,7.34212
1608,8,19,7.38455
1675,8,19,7.42527
1742,8,19,7.4644
1809,8,19,7.50207
1876,8,19,7.53835
1943,8,19,7.57338
2010,8,20,7.60721
2077,8,20,7.63994
2144,9,20,7.67162
2211,9,20,7.70234
2278,9,20,7.73214
2345,9,20,7.76107
2412,9,20,7.7892
2479,9,20,7.81655
