step,max_distance,k_max,entropy
0,1,3,2.27582e-14
67,5,22,0.00728882
134,9,22,3.39856e-08
201,12,22,3.67366
268,12,22,0.0145777
335,14,26,0.00020065
402,15,37,0.755208
469,16,37,2.81803
536,16,37,0.0521972
603,16,37,1.03236e-10
670,18,37,1.64842
737,19,37,0.0363971
804,19,37,2.00518e-11
871,19,37,2.57802
938,19,37,1.99188
1005,19,37,0.841489
1072,19,37,0.0368321
1139,19,37,0.69316
1206,19,37,1.63868
1273,19,37,4.02812e-10
1340,19,37,0.730021
1407,19,37,0.0219179
1474,21,37,0.000114314
1541,21,37,4.91661
1608,21,37,4.81765
1675,21,40,2.00946e-06
1742,21,55,0.00728886
1809,21,55,1.2473e-05
1876,21,55,1.39036
1943,23,55,0.696799
2010,23,55,1.18091
2077,23,55,1.43237
2144,23,55,0.00189137
2211,24,55,2.24547e-06
2278,25,55,0.00887935
2345,26,55,0.794117
2412,26,55,0.824225
2479,26,55,2.24684e-06
