step,max_distance,k_max,entropy
0,1,3,1.57406
67,3,44,4.82643
134,3,79,5.49702
201,3,107,5.89938
268,3,131,6.18572
335,3,153,6.40762
402,4,176,6.58702
469,4,197,6.74082
536,5,213,6.87385
603,5,229,6.9908
670,5,250,7.09303
737,5,270,7.18734
804,5,287,7.27608
871,5,308,7.35519
938,5,320,7.42959
1005,5,341,7.49816
1072,5,362,7.56236
1139,5,387,7.62454
1206,5,400,7.68214
1273,5,417,7.73558
1340,5,430,7.78697
1407,5,439,7.83609
1474,5,458,7.88146
1541,5,475,7.9256
1608,5,486,7.96845
1675,5,501,8.00951
1742,5,515,8.04834
1809,5,529,8.08621
1876,6,547,8.12135
1943,6,560,8.1563
2010,6,575,8.18974
2077,6,591,8.22256
2144,6,605,8.25427
2211,6,618,8.28453
2278,6,625,8.31467
2345,6,644,8.34301
2412,6,654,8.3711
2479,6,669,8.39867
2546,7,682,8.4255
2613,7,696,8.45123
2680,7,709,8.47628
2747,7,729,8.50065
2814,7,740,8.52438
2881,7,755,8.54773
2948,7,769,8.57088
3015,7,785,8.59349
3082,7,800,8.61538
3149,7,809,8.6371
3216,7,821,8.65795
3283,7,836,8.67896
3350,7,847,8.69903
3417,7,858,8.71896
3484,7,869,8.73853
3551,7,886,8.75717
3618,7,901,8.77556
3685,7,915,8.79356
3752,7,927,8.81125
3819,7,938,8.82844
3886,7,949,8.84607
3953,7,959,8.86336
4020,7,968,8.88055
4087,7,980,8.89725
4154,7,993,8.91356
4221,7,997,8.92963
4288,7,1010,8.94533
4355,7,1022,8.96099
4422,7,1033,8.97649
4489,7,1041,8.99157
4556,7,1056,9.00643
4623,7,1065,9.02088
4690,7,1071,9.03539
4757,7,1083,9.04972
4824,7,1095,9.06364
4891,7,1106,9.07735
4958,7,1115,9.09066
5025,7,1123,9.10423
5092,7,1134,9.11756
5159,7,1142,9.13064
5226,7,1157,9.14347
5293,7,1167,9.15634
5360,7,1175,9.16912
5427,7,1185,9.18178
5494,7,1195,9.1942
5561,7,1210,9.20625
5628,7,1223,9.2177
5695,7,1230,9.22992
5762,7,1248,9.24141
5829,7,1261,9.25284
5896,7,1271,9.26454
5963,7,1283,9.27546
6030,7,1295,9.28667
6097,7,1313,9.29772
6164,7,1324,9.30857
6231,7,1334,9.31927
6298,7,1345,9.3298
6365,7,1353,9.34049
6432,7,1365,9.35082
6499,7,1374,9.36125
6566,7,1383,9.37161
6633,7,1390,9.38177
6700,7,1401,9.39164
6767,7,1407,9.40163
6834,7,1421,9.41145
6901,7,1428,9.4212
6968,7,1440,9.43089
7035,7,1451,9.44046
7102,7,1458,9.45004
7169,7,1472,9.4593
7236,7,1480,9.46866
7303,7,1492,9.47773
7370,7,1503,9.48683
7437,7,1513,9.49586
7504,7,1522,9.50479
7571,7,1532,9.51371
7638,7,1543,9.52261
7705,7,1548,9.53134
7772,7,1557,9.54002
7839,7,1571,9.54865
7906,8,1583,9.55715
7973,8,1592,9.56546
8040,8,1603,9.57375
8107,8,1611,9.5822
8174,8,1624,9.59062
8241,8,1629,9.59867
8308,8,1635,9.60676
8375,8,1646,9.61469
8442,8,1654,9.62269
8509,8,1664,9.63074
8576,8,1675,9.63857
8643,8,1685,9.64641
8710,8,1697,9.65413
8777,8,1705,9.66194
8844,8,1711,9.66962
8911,8,1722,9.67724
8978,8,1733,9.68467
9045,8,1738,9.69204
9112,8,1747,9.69944
9179,8,1756,9.70685
9246,8,1763,9.71412
9313,8,1772,9.72136
9380,8,1787,9.72838
9447,8,1797,9.73557
9514,8,1807,9.74258
9581,8,1824,9.7494
9648,8,1829,9.75645
9715,8,1840,9.76326
9782,8,1845,9.77021
9849,8,1857,9.77699
9916,8,1865,9.7839
9983,8,1869,9.79055
