step,max_distance,k_max,entropy
0,1,3,1.13912
67,2,64,2.5132
134,2,124,2.76515
201,2,181,2.82338
268,2,239,3.03483
335,2,295,3.07538
402,2,351,3.08442
469,2,408,3.15851
536,2,464,3.23578
603,3,521,3.26525
670,3,582,3.32691
737,3,633,3.3418
804,3,690,3.39617
871,3,746,3.40731
938,3,806,3.41536
1005,3,864,3.44332
1072,3,924,3.49679
1139,3,986,3.50386
1206,3,1050,3.54131
1273,3,1109,3.56596
1340,3,1168,3.58419
1407,3,1225,3.61655
1474,3,1281,3.63832
1541,3,1337,3.67459
1608,3,1395,3.70782
1675,3,1453,3.71986
1742,3,1507,3.73588
1809,3,1567,3.7615
1876,3,1629,3.79281
1943,3,1689,3.81672
2010,3,1745,3.83901
2077,3,1806,3.84887
2144,3,1867,3.86368
2211,3,1921,3.8781
2278,3,1977,3.90756
2345,3,2031,3.92389
2412,3,2085,3.94838
2479,3,2136,3.96157
2546,3,2194,3.97777
2613,3,2255,3.98838
2680,3,2311,3.99448
2747,3,2370,4.00992
2814,3,2426,4.02377
2881,3,2485,4.04477
2948,3,2543,4.06447
3015,3,2605,4.06747
3082,3,2660,4.08394
3149,3,2720,4.07955
3216,3,2782,4.08288
3283,3,2842,4.10536
3350,3,2902,4.11009
3417,3,2953,4.12592
3484,3,3015,4.13248
3551,3,3077,4.13375
3618,3,3135,4.13706
3685,3,3190,4.14138
3752,3,3243,4.14376
3819,3,3299,4.15121
3886,3,3361,4.16193
3953,3,3415,4.17325
4020,3,3475,4.17486
4087,3,3528,4.19204
4154,3,3585,4.19832
4221,3,3645,4.21048
4288,3,3701,4.21398
4355,3,3764,4.21517
4422,3,3820,4.21995
4489,3,3879,4.22593
4556,3,3932,4.23842
4623,3,3994,4.23164
4690,3,4053,4.2297
4757,3,4107,4.24772
4824,3,4167,4.25023
4891,3,4222,4.25437
4958,3,4279,4.25695
5025,3,4332,4.26543
5092,3,4389,4.2664
5159,3,4447,4.27561
5226,3,4507,4.28103
5293,3,4565,4.28297
5360,3,4624,4.28782
5427,3,4683,4.29884
5494,3,4742,4.29206
5561,3,4803,4.29704
5628,3,4863,4.30358
5695,3,4919,4.30453
5762,3,4978,4.3107
5829,3,5037,4.3134
5896,3,5088,4.32115
5963,3,5147,4.323
6030,3,5205,4.32897
6097,3,5265,4.33029
6164,3,5321,4.33684
6231,3,5382,4.3384
6298,3,5439,4.34594
6365,3,5500,4.34654
6432,3,5558,4.35049
6499,3,5615,4.3482
6566,3,5669,4.35366
6633,3,5727,4.35607
6700,3,5786,4.35918
6767,3,5836,4.36782
6834,3,5890,4.37321
6901,3,5945,4.38084
6968,3,6003,4.38364
7035,3,6060,4.38463
7102,3,6116,4.38944
7169,3,6173,4.39806
7236,3,6231,4.40522
7303,3,6287,4.40466
7370,3,6339,4.40414
7437,3,6401,4.40425
7504,3,6461,4.40891
7571,3,6522,4.40946
7638,3,6582,4.41227
7705,3,6638,4.41202
7772,3,6698,4.42181
7839,3,6757,4.42582
7906,3,6815,4.42964
7973,3,6876,4.43501
8040,3,6937,4.44447
8107,3,6991,4.44727
8174,3,7050,4.44372
8241,3,7107,4.44218
8308,3,7160,4.44636
8375,3,7215,4.4444
8442,3,7272,4.45
8509,3,7328,4.45579
8576,3,7380,4.46051
8643,3,7439,4.46375
8710,3,7498,4.46804
8777,3,7556,4.46976
8844,3,7615,4.47479
8911,3,7674,4.47521
8978,3,7727,4.4806
9045,3,7787,4.48347
9112,3,7844,4.48506
9179,3,7898,4.48709
9246,3,7960,4.48773
9313,3,8020,4.4895
9380,3,8080,4.49324
9447,3,8140,4.49596
9514,3,8197,4.50233
9581,3,8256,4.50003
9648,3,8306,4.50838
9715,3,8368,4.51256
9782,3,8420,4.51542
9849,3,8481,4.51382
9916,3,8542,4.51183
9983,3,8599,4.51199
