Node,Curvature
0,-2
1,-2.66667
2,-2
3,-1.66667
4,-2.16667
5,-2.16667
6,-1.83333
7,-1.5
8,-1.66667
9,-2.33333
10,-1.5
11,-1.83333
12,-1.83333
13,-0.833333
14,-1
15,-1.66667
16,-1.66667
17,-1.66667
18,-0.833333
19,-1.33333
20,-0.5
21,-1.16667
22,-0.666667
23,-1
24,-1.33333
25,-0.5
26,-0.333333
27,-2.5
28,-1.16667
29,-0.666667
30,-0.5
31,-1.83333
32,-0.666667
33,-1.16667
34,-1.16667
35,-0.666667
36,-1.66667
37,-1
38,-2.16667
39,-0.833333
40,-0.666667
41,-0.666667
42,-1
43,-1.16667
44,-0.833333
45,-1.16667
46,-1.16667
47,-1.16667
48,-1.66667
49,-1.16667
50,-0.666667
51,-1
52,-0.5
53,-0.833333
54,-0.833333
55,-1
56,0.166667
57,-0.666667
58,-1
59,-0.833333
60,-1
61,-1
62,-1.66667
63,-0.666667
64,-0.666667
65,-1.66667
66,-1.83333
67,-1.33333
68,-0.333333
69,-1.66667
70,-0.166667
71,-0.166667
72,-1
73,-1.16667
74,0.166667
75,-1
76,-0.333333
77,-1.16667
78,-0.666667
79,-1
80,-0.5
81,-0.666667
82,-0.666667
83,-0.333333
84,-0.666667
85,-1
86,-1.33333
87,-1
88,0.166667
89,-0.666667
90,-0.833333
91,-1
92,-0.5
93,-0.833333
94,-1.5
95,-0.333333
96,-0.666667
97,-0.166667
98,-0.166667
99,-1.83333
100,-1
101,-0.666667
102,-0.5
103,-1.33333
104,0.166667
105,-0.833333
106,-1
107,-0.666667
108,-0.5
109,0
110,-1
111,-0.666667
112,-0.5
113,-0.833333
114,-0.333333
115,-0.666667
116,-1.33333
117,-0.333333
118,-0.166667
119,0
120,-0.833333
121,-1
122,-0.166667
123,-0.5
124,-0.333333
125,-0.5
126,0
127,-1
128,-0.5
129,-1.16667
130,-1.16667
131,-0.666667
132,-0.833333
133,-1
134,-0.333333
135,-0.5
136,-0.333333
137,-0.666667
138,-1
139,-0.833333
140,-0.5
141,-0.666667
142,-0.5
143,-0.166667
144,-0.666667
145,-0.166667
146,-0.5
147,0
148,-1.16667
149,-0.333333
150,-0.333333
151,-0.833333
