step,max_distance,k_max,entropy
0,1,3,1.5865
67,2,21,4.82931
134,3,28,5.51547
201,3,36,5.91263
268,4,41,6.19476
335,4,50,6.41742
402,4,57,6.5989
469,4,63,6.75152
536,4,66,6.8849
603,4,74,7.00141
670,4,79,7.10524
737,4,88,7.20074
804,4,95,7.28482
871,5,97,7.36347
938,5,102,7.4385
1005,5,107,7.50786
1072,5,112,7.57277
1139,5,118,7.63141
1206,5,122,7.68905
1273,5,126,7.7419
1340,5,129,7.79264
1407,5,136,7.84191
1474,5,140,7.88773
1541,5,144,7.93122
1608,5,148,7.97324
1675,5,154,8.01462
1742,5,156,8.05414
1809,5,162,8.0915
1876,5,167,8.12805
1943,5,171,8.16292
2010,5,173,8.19646
2077,5,177,8.22928
2144,5,179,8.26104
2211,5,183,8.29158
2278,5,190,8.3215
2345,5,193,8.35059
2412,5,197,8.37898
2479,5,200,8.4066
