Source,Target
0,1
0,2
0,3
0,9
0,10
0,13
0,16
0,19
0,21
0,23
0,24
0,28
0,30
0,577
1,2
1,4
1,10
1,20
1,31
1,67
1,80
1,84
1,90
1,432
1,573
1,1155
1,1411
1,1513
1,2024
1,2197
2,3
2,4
2,5
2,6
2,7
2,12
2,15
2,18
2,27
2,35
2,233
2,236
2,244
2,253
2,279
2,342
2,343
2,709
2,763
2,802
2,803
2,1239
2,1846
2,1928
2,1935
3,5
3,8
3,9
3,32
3,34
3,49
3,61
3,103
3,106
3,1165
4,12
4,727
4,1155
5,6
5,8
5,11
5,114
5,222
5,379
5,503
5,1409
5,1553
5,2053
6,7
6,114
6,2263
7,27
8,11
8,49
8,50
8,117
8,3431
8,3701
8,4588
9,13
9,14
9,32
9,33
9,38
9,40
9,44
9,82
9,138
9,620
9,648
9,848
9,1091
9,1694
9,1784
9,2885
9,3475
10,16
10,20
10,22
10,29
10,45
10,57
10,68
10,78
10,104
10,1832
10,1963
10,3008
10,3785
11,503
12,15
12,17
12,37
12,52
12,66
12,94
12,119
12,179
12,230
12,242
12,727
12,967
12,2399
12,3322
13,14
13,21
13,36
13,1078
13,2370
13,3031
14,138
14,3031
14,3408
15,17
15,18
15,46
15,59
15,112
15,145
15,214
15,226
15,231
15,256
15,328
15,696
15,1012
15,2256
15,3512
16,19
16,22
16,26
16,113
16,166
16,284
16,322
16,865
16,1136
16,1255
16,1455
17,37
17,112
18,46
18,1239
19,24
19,26
20,29
20,31
20,70
21,23
21,25
21,36
22,1136
23,25
23,28
26,113
26,619
26,675
27,35
28,30
28,4475
29,45
29,988
29,1072
29,2246
30,577
30,4475
31,67
31,70
31,1094
32,33
32,34
32,39
32,43
32,48
32,56
32,64
32,250
32,259
32,263
32,291
32,311
32,358
32,363
32,567
32,755
32,918
32,1969
32,2054
32,2160
33,38
33,39
33,41
33,60
33,75
33,102
33,292
33,294
33,399
33,460
33,544
33,4657
34,43
34,58
34,61
34,154
34,190
34,200
34,332
34,580
34,598
34,677
34,875
34,1289
34,3109
34,4594
35,233
35,427
36,1078
36,2234
37,52
37,891
38,40
38,41
38,42
39,48
39,51
39,294
39,352
39,502
39,735
40,42
40,44
40,47
40,53
40,55
40,149
40,152
40,173
40,262
40,456
40,479
40,593
40,607
40,699
40,791
40,1080
40,1253
40,2347
40,2381
40,3349
40,3403
40,3901
40,4423
40,4444
41,60
41,2215
42,173
43,58
43,64
44,47
44,62
44,82
44,416
45,57
45,118
45,988
45,1723
45,1909
45,2117
45,2157
45,2534
45,2902
45,3278
45,4407
46,59
46,761
47,53
47,54
47,62
47,74
47,289
47,448
47,556
47,969
47,1001
47,1005
47,1181
47,1258
47,1376
47,1397
47,1709
47,2835
47,2863
47,2872
47,2996
47,3549
47,4819
48,51
48,56
48,79
48,347
49,50
49,103
49,299
49,300
49,364
49,4208
50,117
50,364
51,79
51,352
51,739
51,921
52,66
52,310
52,891
52,1011
52,1368
53,54
53,55
53,63
53,65
53,69
53,72
53,76
53,85
53,95
53,97
53,132
53,134
53,141
53,161
53,235
53,238
53,241
54,63
54,289
55,65
55,149
55,245
55,3032
55,4014
57,68
57,71
57,118
58,580
58,1650
58,4809
59,214
59,761
60,75
60,92
60,768
60,2215
61,154
61,324
61,1165
61,1797
61,4779
62,74
62,128
62,416
62,491
63,69
63,98
63,3102
64,250
65,95
65,3032
66,94
66,100
66,310
66,1137
66,1141
66,1451
66,1536
66,1600
66,2115
67,80
67,1094
67,4404
68,71
68,77
68,78
68,1027
68,3413
69,72
69,73
69,96
69,98
69,101
69,150
69,240
69,298
69,306
69,331
69,2576
71,77
71,243
71,2220
72,73
72,76
72,81
72,83
72,89
72,158
72,162
72,167
72,213
72,269
72,281
72,296
72,398
72,414
72,421
72,540
72,623
72,1365
72,1432
72,1856
72,1865
72,3272
72,3307
72,4015
72,4241
73,96
73,111
73,162
73,189
73,366
73,1579
74,128
74,1001
74,1495
75,92
75,102
75,110
75,206
75,392
75,478
75,4280
76,81
76,85
76,105
76,121
76,123
76,139
76,140
76,469
76,482
76,679
76,931
77,243
77,1043
77,1919
78,104
78,1027
78,1195
78,2538
79,347
79,921
80,84
80,86
80,108
80,122
80,4404
81,83
81,121
81,156
81,181
81,776
81,806
81,1306
82,648
83,89
83,115
83,125
83,776
83,783
83,1692
83,4952
84,86
84,87
84,88
84,90
84,93
84,326
84,839
84,1779
84,2284
84,3361
85,97
85,99
85,105
85,239
86,87
86,108
86,109
86,124
86,129
86,188
86,248
86,317
86,442
86,836
86,1345
87,88
87,91
87,109
87,116
87,120
87,219
87,255
87,359
87,372
87,446
87,2603
87,2746
87,3248
87,3495
87,3616
87,3885
88,91
88,93
88,130
88,135
88,142
88,148
88,295
88,314
88,1303
88,1748
88,2467
89,115
89,131
89,158
89,381
90,326
90,412
90,432
91,116
91,130
91,159
91,375
91,465
91,524
91,4597
92,768
93,135
93,170
94,100
94,119
94,217
94,287
94,439
94,794
95,141
96,101
96,111
96,133
96,137
96,144
96,146
96,165
96,168
96,169
96,207
96,221
96,247
96,249
96,265
96,267
96,277
96,837
96,868
96,1518
96,1744
96,1761
96,1770
96,1930
96,2329
97,99
97,107
97,132
97,178
97,337
97,1450
98,150
98,3102
99,107
99,136
99,187
99,211
99,239
99,436
99,451
99,541
99,569
99,704
99,991
99,1017
99,1025
99,1358
99,2218
99,2393
100,794
100,1137
100,1240
100,4374
101,133
101,172
101,240
102,110
102,292
102,550
102,940
103,106
103,299
103,341
104,1832
107,136
107,445
107,1210
107,1450
108,122
108,124
108,234
108,272
108,312
108,561
108,1509
109,255
109,442
110,206
110,940
111,168
111,3107
112,145
113,166
113,266
113,386
113,619
113,871
113,2070
113,2448
114,222
114,227
114,1234
114,1336
114,1716
114,1849
114,2263
115,125
115,131
115,377
115,536
115,3732
116,120
116,159
116,757
116,1486
116,1785
116,1879
117,3431
118,2117
118,2726
119,179
119,217
119,628
119,643
119,790
119,930
119,1037
120,219
120,757
120,2434
121,123
121,126
121,156
121,160
121,163
121,176
121,183
121,184
121,204
121,216
121,808
121,3524
121,4221
121,4585
123,126
123,127
123,139
123,147
123,151
123,185
123,4125
123,4957
124,129
124,175
124,234
124,597
124,1587
126,127
126,160
126,195
126,747
126,844
127,185
127,747
127,835
127,1476
127,3764
128,1495
129,175
129,188
129,199
129,218
130,142
130,375
130,489
130,775
130,1310
131,377
132,134
132,178
132,215
132,419
132,872
133,137
133,143
133,172
133,193
133,333
133,369
133,475
133,496
133,644
133,725
133,816
133,843
133,2040
133,2725
133,2760
134,419
135,148
135,170
135,177
135,339
135,463
135,543
135,666
135,669
135,722
135,995
136,187
136,445
136,592
136,1196
136,4898
137,143
137,144
137,155
137,157
137,164
137,191
137,197
137,454
137,1117
138,620
138,3408
139,140
139,147
139,153
139,413
139,1217
139,1552
140,469
140,3286
141,161
142,295
144,146
144,155
144,174
144,201
144,252
144,780
145,231
146,165
146,171
146,201
146,261
146,405
146,447
