step,max_distance,k_max,entropy
0,1,3,1.3831
67,4,10,4.25958
134,5,12,4.92437
201,6,13,5.32014
268,6,14,5.60279
335,7,14,5.82307
402,7,14,6.00333
469,7,15,6.15617
536,7,15,6.28865
603,7,15,6.40566
670,7,15,6.51031
737,7,15,6.60504
804,7,15,6.69163
871,7,16,6.77116
938,8,16,6.8449
1005,8,16,6.91364
1072,8,17,6.97794
1139,8,17,7.03833
1206,8,17,7.0953
1273,8,17,7.14921
1340,8,17,7.20039
1407,8,17,7.24902
1474,8,17,7.29542
1541,8,17,7.33984
1608,8,17,7.38233
1675,8,17,7.42302
1742,8,17,7.46216
1809,8,18,7.49977
1876,8,18,7.5361
1943,8,18,7.57112
2010,8,18,7.60495
2077,8,18,7.63769
2144,8,18,7.66945
2211,8,18,7.70019
2278,8,19,7.72998
2345,8,19,7.7589
2412,8,19,7.78702
2479,8,19,7.81439
