step,max_distance,k_max,entropy
0,1,3,1.51357
67,2,36,4.71563
134,3,58,5.36889
201,3,87,5.7562
268,3,111,6.04429
335,3,140,6.27093
402,3,168,6.45285
469,4,193,6.6105
536,4,220,6.74179
603,4,237,6.86044
670,4,263,6.96446
737,4,292,7.05397
804,4,318,7.14407
871,4,344,7.22274
938,4,363,7.29736
1005,4,390,7.36124
1072,4,410,7.42611
1139,4,438,7.48617
1206,4,459,7.54336
1273,4,483,7.59552
1340,4,508,7.64802
1407,4,529,7.69646
1474,4,546,7.74466
1541,4,570,7.78945
1608,4,591,7.83304
1675,4,618,7.87259
1742,4,649,7.91059
1809,4,671,7.94801
1876,4,690,7.98484
1943,4,704,8.02123
2010,5,719,8.05616
2077,5,745,8.08942
2144,5,767,8.12006
2211,5,786,8.1514
2278,5,806,8.1822
2345,5,833,8.20891
2412,5,853,8.23727
2479,5,877,8.26432
