Source,Target
0,1
0,2
0,10
0,13
0,21
0,24
0,28
0,30
0,80
0,84
0,233
0,253
0,432
0,573
0,577
0,763
0,1155
0,2024
0,2197
0,7380
1,2
1,3
1,4
1,5
1,10
1,16
1,31
1,49
1,67
1,90
1,103
1,114
1,222
1,244
1,709
1,1239
1,1411
1,1513
1,5225
1,8073
2,3
2,21
2,23
2,35
2,61
2,106
2,379
2,503
2,727
2,802
2,803
2,1165
2,2053
2,3701
2,4588
2,6889
2,7195
2,7429
2,8370
3,4
3,9
3,19
3,20
3,35
3,50
3,138
3,236
3,279
3,342
3,620
3,648
3,1091
3,1846
3,2263
3,3431
3,3475
3,9283
4,5
4,6
4,7
4,9
4,27
4,78
4,82
4,166
4,179
4,230
4,696
4,1928
4,3008
4,6666
5,6
5,8
5,12
5,15
5,16
5,18
5,32
5,34
5,52
5,104
5,117
5,214
5,242
5,848
5,967
5,1012
5,1078
5,1409
5,1553
5,7145
6,7
6,8
6,11
6,44
6,68
6,119
6,226
6,231
6,619
6,865
7,68
7,82
7,112
7,343
7,675
7,1935
8,11
8,12
8,38
8,45
8,94
8,113
8,358
8,1072
8,1136
8,1784
8,2885
8,3785
8,4475
8,6488
9,19
9,22
9,27
9,36
9,37
9,40
9,48
9,57
9,145
9,363
9,399
9,460
9,544
9,567
9,580
9,918
9,988
9,1694
9,3031
9,3322
9,3408
9,4657
10,13
10,14
10,31
10,66
10,70
10,173
10,328
10,352
10,677
10,755
10,891
10,1094
10,2370
10,2399
10,3512
10,4594
11,38
11,44
11,46
11,75
11,154
11,190
11,259
11,502
11,598
11,875
12,15
12,17
12,45
12,59
12,149
12,200
12,284
12,322
12,427
12,699
12,1255
12,1455
12,2256
12,7959
13,14
13,29
13,64
13,311
13,577
13,735
13,1080
13,1832
13,3109
13,5732
14,29
14,66
14,102
14,161
14,256
14,607
14,1289
14,2902
14,2996
14,4819
15,17
15,18
15,41
15,51
15,141
15,263
15,332
15,347
15,364
15,969
15,1001
15,1963
15,2246
15,3349
15,3901
16,49
16,104
16,152
16,291
16,292
16,294
16,479
16,556
16,593
16,1723
16,1969
16,2347
16,2381
16,9666
17,41
17,59
17,118
17,456
17,761
17,921
17,1376
17,2234
17,3278
17,6449
17,9225
18,32
18,33
18,39
18,162
18,263
18,416
18,1253
18,1258
18,3403
18,4423
18,4779
18,4809
19,20
19,22
19,42
19,53
19,56
19,74
19,791
19,1397
19,2160
19,2215
19,2534
20,42
20,50
20,97
20,167
20,250
20,448
20,491
20,1709
20,2872
20,3549
20,8306
20,8899
21,23
21,24
21,25
21,26
21,60
21,739
21,1005
21,1368
21,2835
21,3032
21,3102
22,40
22,58
22,74
22,79
22,139
22,140
22,1011
22,7862
23,26
23,61
23,289
23,1181
23,2157
23,8102
24,25
24,28
24,43
24,95
24,299
24,1600
24,1650
24,2117
24,4407
24,5074
24,6575
25,43
25,98
25,134
25,310
25,739
25,1536
25,3413
25,4952
25,9320
26,60
26,150
26,262
26,300
26,540
26,1181
26,3307
26,4208
26,5131
27,36
27,78
27,1797
27,2576
28,30
28,95
28,100
28,132
28,398
28,414
28,623
28,1365
28,1579
28,1909
28,2054
28,2220
28,3272
28,4014
28,5114
29,64
29,102
29,128
29,181
29,213
29,324
29,331
29,421
29,482
29,768
29,931
29,1027
29,1451
29,5246
29,8147
29,9962
30,80
30,100
30,392
30,679
30,2863
30,5590
30,7961
31,67
31,158
31,328
31,366
31,1043
31,2115
31,4597
31,6790
32,33
32,34
32,55
32,92
32,524
32,1137
32,1306
32,1779
32,2538
32,4404
32,6623
33,39
33,85
33,92
33,142
33,206
33,306
33,1432
33,2284
33,4015
34,52
34,55
34,101
34,111
34,156
34,168
34,169
34,170
34,189
34,245
34,298
34,372
34,806
35,106
35,138
35,4280
36,37
36,54
36,62
36,269
36,1195
36,1797
36,2467
36,2746
36,3248
36,3885
36,4241
36,5424
37,54
37,57
37,72
37,110
37,123
37,241
37,281
37,296
37,359
37,381
37,442
37,1303
37,1345
37,1495
37,1692
37,1856
37,2329
37,2603
37,4444
38,46
38,47
38,96
38,337
38,358
38,776
38,839
38,1748
38,6257
39,85
39,89
39,162
39,165
39,375
39,446
39,836
39,1865
39,1919
39,2393
39,3495
39,5231
40,48
40,58
40,63
40,65
40,76
40,77
40,105
40,108
40,121
40,122
40,148
40,188
40,235
40,243
40,412
40,2218
40,5643
40,9502
41,51
41,73
41,238
41,761
41,783
41,3616
41,6560
41,6685
41,8207
42,53
42,69
42,448
42,541
42,6043
43,98
43,704
43,837
43,1141
43,1744
43,2117
43,2448
43,3107
43,4957
43,6528
43,8625
44,75
44,240
44,326
44,439
44,1770
44,4374
44,6245
44,6420
45,94
45,109
45,149
45,178
45,207
45,219
45,317
45,868
45,940
45,2434
45,4585
46,47
46,125
46,172
46,190
46,217
46,1358
46,3361
46,9929
47,96
47,125
47,1518
47,1761
47,2726
47,3732
47,4898
47,8338
47,8598
47,8818
48,108
48,115
48,135
48,295
48,314
48,436
48,460
48,536
48,569
48,794
48,7557
49,90
49,291
49,386
49,550
49,628
49,1025
49,2070
50,97
50,279
50,341
50,377
50,757
50,1240
50,1336
51,73
51,124
51,141
51,159
51,991
51,1716
51,1785
51,5270
51,9705
52,101
52,117
52,277
52,451
52,478
52,561
52,1450
52,2203
52,2725
52,2760
52,8764
52,9644
53,56
53,69
53,88
53,93
53,211
53,265
53,267
53,287
53,489
53,643
53,808
53,871
53,930
53,1037
53,1210
53,1234
53,1509
53,3764
54,62
54,123
54,129
54,163
54,221
54,445
54,1587
54,1930
54,3002
54,4125
54,4954
54,5166
54,5387
54,9460
54,9754
55,156
55,248
55,524
55,597
55,3052
55,3286
55,3524
55,4221
56,211
56,791
56,1849
56,3204
56,4885
56,5595
56,6882
57,72
57,81
57,145
57,239
57,469
57,496
57,747
57,4774
57,5789
57,8127
58,63
58,1017
58,1486
58,1777
58,3798
58,6019
58,6476
58,7047
58,7102
58,8856
59,118
59,200
59,1310
60,150
60,2835
60,3755
60,6534
60,7213
60,9521
60,9855
61,289
61,379
61,644
61,835
61,872
61,1948
61,2888
61,3882
61,5947
61,6544
61,7425
62,163
62,187
62,269
62,369
62,790
62,816
62,5680
62,7969
62,9769
63,65
63,71
63,184
63,1017
63,4449
64,181
64,311
64,465
64,666
64,669
64,844
64,3667
64,4102
64,5833
65,71
65,76
65,99
65,120
65,183
65,247
65,255
65,592
65,1196
65,1476
65,1768
65,2871
65,3157
65,4951
66,70
66,144
66,256
66,272
66,419
66,543
66,775
66,1117
66,1217
66,1304
66,1552
66,1736
66,2040
66,5591
66,5860
66,5862
66,8839
67,158
67,244
67,725
67,1293
67,2857
67,3163
67,4235
67,5651
68,112
68,119
68,130
68,131
68,722
68,843
68,896
68,3084
68,4889
68,5203
68,9906
69,88
69,249
69,339
69,413
69,541
69,858
69,1246
69,1425
69,1523
69,1629
69,1908
69,3233
69,3641
69,6741
70,144
70,173
70,185
70,888
70,1212
70,1556
