step,max_distance,k_max,entropy
0,1,3,1.58026
67,2,46,4.7245
134,2,73,5.42013
201,2,102,5.83041
268,2,131,6.11107
335,3,156,6.33585
402,3,185,6.51497
469,4,209,6.66364
536,4,230,6.80079
603,4,243,6.92363
670,4,261,7.03152
737,4,279,7.13106
804,4,297,7.2156
871,4,314,7.29597
938,5,330,7.37113
1005,5,348,7.43954
1072,5,368,7.50334
1139,5,394,7.56391
1206,5,415,7.62018
1273,5,427,7.67584
1340,5,445,7.72699
1407,5,461,7.77516
1474,5,473,7.82114
1541,5,487,7.86411
1608,5,502,7.90681
1675,5,517,7.94675
1742,5,531,7.98612
1809,5,543,8.02407
1876,5,559,8.05917
1943,5,575,8.09443
2010,5,588,8.12867
2077,5,603,8.16291
2144,5,613,8.19448
2211,5,630,8.2262
2278,5,644,8.25654
2345,5,657,8.28626
2412,5,672,8.31463
2479,5,684,8.34273
