Node,Curvature
0,-0.333333
1,-3
2,-3.16667
3,-2.5
4,0
5,-2.5
6,-1.16667
7,-0.666667
8,-0.333333
9,-2.83333
10,-1.66667
11,0
12,-2.5
13,-0.833333
14,-0.833333
15,-1.83333
16,-2
17,-0.5
18,0
19,-0.5
20,-1
21,-0.833333
22,-0.166667
23,-0.666667
24,0.166667
25,0.166667
26,-0.5
27,-0.166667
28,-0.5
29,-0.166667
30,-0.333333
31,-0.333333
32,-3
33,-0.833333
34,-1.66667
35,-0.5
36,-0.666667
37,-0.5
38,-2
39,-0.5
40,-4
41,0.166667
42,-0.166667
43,-1
44,-0.333333
45,-0.833333
46,-0.166667
47,-2.83333
48,-0.5
49,-0.666667
50,-0.5
51,-0.5
52,-0.666667
53,-1.83333
54,-0.166667
55,-0.333333
56,0.333333
57,-0.833333
58,-0.5
59,0.166667
60,-0.166667
61,-0.5
62,-0.833333
63,-0.666667
64,-0.166667
65,-0.666667
66,-2.16667
67,-1.5
68,-0.5
69,-1.66667
70,0
71,-1.5
72,-3.33333
73,0
74,-0.5
75,-1
76,-1.33333
77,-0.833333
78,-0.833333
79,-0.333333
80,-1.5
81,-1.16667
82,-0.5
83,-1.16667
84,-1.83333
85,-0.833333
86,-2
87,-1.83333
88,-1.66667
89,-0.666667
90,-0.333333
91,-1.5
92,-0.666667
93,-0.166667
94,-2.33333
95,-0.5
96,-1
97,-0.833333
98,0
99,-2.33333
100,-1
101,0
102,-0.833333
103,-1.66667
104,0.333333
105,-0.5
106,-0.5
107,-1
108,-0.666667
109,-0.166667
110,-1.83333
111,-0.333333
112,-1.16667
113,-0.333333
114,-2.5
115,-1.66667
116,-1.33333
117,-1.16667
118,-0.166667
119,-1
120,-1.33333
121,-1
122,0.333333
123,-0.5
124,-0.333333
125,0.166667
126,0
127,-0.333333
128,0
129,-1.83333
130,-0.333333
131,0.166667
132,-1.33333
133,-1.83333
134,-0.333333
135,-0.333333
136,-0.333333
137,-3.33333
138,-0.5
139,-0.833333
140,0.166667
141,-0.333333
142,-0.166667
143,0.166667
144,0
145,0
146,-1.33333
147,-3.83333
148,-0.5
149,-0.666667
150,0
151,0
152,0.166667
153,0
154,-1
155,-1.5
156,-1
157,-0.833333
158,0
159,0.166667
160,-4.16667
161,-0.5
162,0
163,-0.833333
164,-0.166667
165,-3
166,-0.666667
167,-1.16667
168,-0.5
169,-0.833333
170,0.166667
171,0
172,-0.5
173,-0.833333
174,-1
175,0.166667
176,-0.666667
177,-0.333333
178,-1.33333
179,-0.333333
180,-1
181,0
182,-0.5
183,-0.833333
184,-0.166667
185,-0.333333
186,-0.5
187,-0.5
188,-0.5
189,-1.5
190,-0.666667
191,-0.5
192,-0.5
193,-0.166667
194,0
195,-0.166667
196,0
197,0
198,-0.666667
199,-0.666667
200,-0.333333
201,-0.166667
202,-0.833333
203,-0.666667
204,-2.83333
205,-0.166667
206,-0.333333
207,-1.33333
208,-0.666667
209,-0.666667
210,-0.833333
211,-2.16667
212,-0.166667
213,-0.5
214,-0.166667
215,-0.833333
216,0
217,-0.5
218,0
219,0
220,-0.5
221,-1.16667
222,0
223,-1
224,-0.166667
225,-0.166667
226,-0.833333
227,-0.5
228,-0.333333
229,0
230,-0.666667
231,-3
232,-2
233,-1.33333
234,0
235,-1.66667
236,-0.333333
237,-0.5
238,-1.83333
239,-0.666667
240,-0.166667
241,-0.5
242,0.333333
243,-0.333333
244,0.166667
245,-0.333333
246,-1
247,-0.833333
248,0
249,-0.5
250,-1
251,-0.833333
252,-0.833333
253,-0.5
254,0
255,-0.333333
256,0
257,-0.5
258,-0.5
259,-0.666667
260,-0.166667
261,-0.666667
262,0
263,-1
264,-0.666667
265,0
266,-0.666667
267,0
268,-0.333333
269,-0.5
270,-4.66667
271,-0.5
272,-0.166667
273,0.166667
274,-0.333333
275,-0.166667
276,-0.166667
277,0.333333
278,-0.333333
279,-1.16667
280,-2.5
281,0
282,0
283,-0.166667
284,-0.5
285,0
286,0
287,0.333333
288,-1
289,-0.166667
290,-0.166667
291,-0.833333
292,0
293,0
294,-0.833333
295,0
296,-0.666667
297,-0.166667
298,-0.666667
299,-1.33333
300,-0.5
301,0
302,0
303,0.166667
304,0.166667
305,-1
306,0.166667
307,-0.5
308,0
309,-0.166667
310,0.166667
311,-0.5
312,-0.5
313,0.166667
314,0.166667
315,-0.833333
316,0.166667
317,-0.5
318,-0.666667
319,0.333333
320,-1.16667
321,-0.333333
322,0
323,-0.333333
324,-1
325,-2.33333
326,-0.166667
327,-0.333333
328,-0.833333
329,-0.833333
330,-0.333333
331,-0.166667
332,0.166667
333,0.166667
334,-2.5
335,-0.666667
336,-0.5
337,0
338,-0.666667
339,0.166667
340,-1.16667
341,0.333333
342,-0.5
343,0
344,-1
345,-1.5
346,-0.166667
347,-0.666667
348,-1.83333
349,-2.5
350,0.166667
351,-0.166667
352,-0.666667
353,-1.66667
354,0
355,-0.333333
356,0
357,0.166667
358,-1
359,0
360,-0.166667
361,-0.166667
362,-0.166667
363,-0.5
364,-0.5
365,0.333333
366,-0.666667
367,-0.166667
368,-0.333333
369,-0.5
370,-1.33333
371,0.166667
372,-0.333333
373,0
374,0.166667
375,-0.166667
376,0
377,-0.333333
378,-0.833333
379,-0.333333
380,0.166667
381,0.333333
382,0.166667
383,-0.333333
384,0.166667
385,0.166667
386,-0.166667
387,0
388,0.166667
389,-2.16667
390,-1
391,-1.16667
392,-0.833333
393,0
394,0
395,-1.83333
396,0
397,0.166667
398,0
399,-1.83333
400,-0.333333
401,-0.5
402,0
403,0
404,0.166667
405,0
406,0.333333
407,-2
408,-0.666667
409,0.166667
410,-1.66667
411,-0.5
412,-0.333333
413,-0.333333
414,0.166667
415,0.166667
416,0
417,0
418,-0.833333
419,0
420,0.166667
421,0.166667
422,-0.333333
423,-0.5
424,0
425,-0.833333
426,-0.333333
427,0
428,-1.66667
429,-1.83333
430,0.333333
431,-0.5
432,0.166667
433,0.333333
434,0
435,0
436,0.166667
437,-0.333333
438,-0.166667
439,-0.333333
440,-0.833333
441,-1
442,0
443,-0.666667
444,0
445,-0.833333
446,-0.333333
