step,max_distance,k_max,entropy
0,1,3,0.936545
67,4,13,3.84381
134,4,17,4.56212
201,5,18,4.82714
268,7,20,5.11733
335,7,22,5.37564
402,7,23,5.53925
469,8,23,5.67152
536,8,25,5.85546
603,9,25,5.94909
670,9,27,5.97732
737,9,27,6.15922
804,9,27,6.2512
871,10,29,6.29121
938,11,29,6.37151
1005,11,29,6.4903
1072,11,29,6.53185
1139,11,30,6.60745
1206,11,30,6.64071
1273,11,30,6.70636
1340,11,30,6.73673
1407,11,30,6.7726
1474,11,30,6.82395
1541,11,30,6.87638
1608,11,30,6.93332
1675,11,30,6.9932
1742,11,30,7.02479
1809,11,30,7.07651
1876,11,32,7.13466
1943,11,32,7.16108
2010,11,32,7.16923
2077,11,32,7.2165
2144,11,32,7.25308
2211,11,32,7.26883
2278,11,32,7.29917
2345,11,33,7.31063
2412,11,33,7.34279
2479,11,33,7.37835
