step,max_distance,k_max,entropy
0,1,3,0.941513
67,1,65,2.32704
134,1,128,2.56583
201,1,186,2.88239
268,2,244,3.12446
335,2,303,3.22973
402,2,361,3.34923
469,2,422,3.48194
536,2,483,3.57115
603,2,538,3.70139
670,2,600,3.71867
737,2,663,3.78673
804,2,723,3.87107
871,2,782,3.90824
938,2,843,3.96444
1005,2,906,3.99141
1072,2,966,4.03158
1139,2,1029,4.07102
1206,2,1088,4.13918
1273,2,1149,4.16335
1340,2,1206,4.2187
1407,2,1270,4.27038
1474,2,1332,4.33233
1541,2,1393,4.36424
1608,2,1453,4.41596
1675,2,1516,4.44652
1742,2,1579,4.46024
1809,2,1637,4.49274
1876,2,1697,4.5031
1943,2,1755,4.5503
2010,2,1814,4.58768
2077,2,1876,4.61703
2144,2,1937,4.628
2211,2,2001,4.65401
2278,2,2058,4.69076
2345,2,2119,4.70707
2412,2,2175,4.72412
2479,2,2234,4.74423
