step,max_distance,k_max,entropy
0,1,3,1.59039
67,3,40,4.85616
134,3,66,5.52582
201,3,79,5.92344
268,3,99,6.20431
335,4,115,6.42443
402,4,125,6.60629
469,4,139,6.75644
536,4,153,6.89027
603,4,170,7.00632
670,4,185,7.11184
737,4,201,7.20662
804,4,212,7.29274
871,4,224,7.37272
938,4,232,7.44622
1005,5,248,7.51483
1072,5,262,7.57914
1139,5,274,7.63967
1206,5,284,7.69645
1273,5,290,7.75144
1340,5,306,7.80287
1407,5,314,7.85253
1474,5,323,7.89876
1541,5,333,7.94307
1608,5,344,7.98588
1675,5,349,8.02611
1742,5,357,8.06474
1809,5,365,8.10283
1876,5,373,8.13895
1943,5,387,8.17426
2010,5,400,8.20754
2077,5,413,8.24019
2144,5,421,8.27218
2211,5,432,8.30251
2278,5,441,8.3331
2345,5,453,8.36194
2412,5,459,8.39049
2479,5,465,8.41768
