Source,Target
0,1
0,2
0,4
0,10
0,13
0,16
0,21
0,24
0,28
0,30
0,80
0,84
0,233
0,244
0,253
0,432
0,573
0,577
0,763
0,1155
0,1239
0,1411
0,2024
0,2197
1,2
1,3
1,5
1,10
1,31
1,35
1,49
1,67
1,90
1,103
1,106
1,114
1,222
1,379
1,503
1,709
1,803
1,1513
2,3
2,4
2,9
2,19
2,20
2,23
2,61
2,727
2,802
2,1165
2,2053
3,5
3,6
3,7
3,23
3,50
3,82
3,138
3,236
3,279
3,342
3,620
3,648
3,1091
3,1846
3,1928
3,2263
4,9
4,21
4,27
4,78
4,104
4,166
4,179
4,230
4,696
4,848
5,6
5,8
5,12
5,15
5,18
5,31
5,32
5,34
5,52
5,68
5,117
5,214
5,242
5,967
5,1012
5,1078
5,1409
5,1553
6,7
6,8
6,11
6,44
6,119
6,226
6,231
6,343
6,619
6,865
6,1935
7,50
7,112
7,226
7,358
7,675
7,1784
8,11
8,12
8,38
8,45
8,57
8,460
8,988
8,1072
8,1136
8,1694
9,19
9,27
9,36
9,37
9,40
9,48
9,66
9,94
9,113
9,145
9,328
9,352
9,363
9,399
9,544
9,567
9,580
9,677
9,755
9,918
10,13
10,14
10,22
10,49
10,70
10,173
10,502
10,598
10,891
10,1094
10,2399
11,38
11,44
11,59
11,75
11,190
11,259
11,322
11,875
11,1255
11,2370
12,15
12,45
12,46
12,64
12,149
12,154
12,200
12,284
12,427
12,699
12,1455
12,2256
13,14
13,16
13,17
13,29
13,51
13,256
13,311
13,607
13,735
13,1080
13,1832
14,17
14,22
14,102
14,161
14,263
14,332
14,347
14,1289
15,18
15,33
15,41
15,46
15,141
15,291
15,294
15,364
15,556
15,1001
15,1963
15,2246
16,29
16,30
16,39
16,53
16,56
16,152
16,292
16,479
16,593
16,969
16,1723
16,1969
17,102
17,256
17,416
17,456
17,761
17,921
17,1376
17,2347
17,2381
18,32
18,33
18,42
18,74
18,118
18,162
18,1253
18,1258
18,2234
19,20
19,26
19,37
19,58
19,60
19,250
19,448
19,491
19,791
19,1397
19,1709
19,2160
19,2215
20,26
20,61
20,97
20,167
20,739
21,24
21,25
21,78
21,1368
22,161
22,289
22,1005
22,1094
23,138
23,139
23,140
23,1011
23,1165
23,1181
24,25
24,28
24,43
24,79
24,262
24,299
24,1600
24,1650
24,2157
25,43
25,310
26,167
26,300
26,540
26,791
26,1536
26,2117
27,36
27,166
27,623
28,79
28,95
28,414
28,432
28,1365
28,1797
29,39
29,51
29,98
29,134
29,150
29,398
29,482
29,1579
29,2054
29,2220
30,53
30,55
30,80
30,181
30,213
30,324
30,331
30,392
30,421
30,679
30,768
30,931
30,1027
30,1451
30,1909
31,35
31,117
31,132
31,366
32,34
32,42
32,54
32,100
32,128
32,524
32,1043
32,1137
32,1779
32,2115
33,41
33,118
33,158
33,206
33,306
33,1306
34,52
34,92
34,100
34,168
34,169
34,170
34,189
34,245
34,298
34,1432
34,2284
35,67
35,132
35,142
36,40
36,47
36,62
36,85
36,269
36,296
36,372
36,806
36,1345
37,58
37,94
37,156
37,241
37,281
37,381
37,442
37,1195
37,1495
37,1692
37,2467
38,75
38,101
38,359
38,1072
38,1303
38,1748
38,2329
39,56
39,98
39,111
39,337
39,1856
40,47
40,48
40,72
40,110
40,123
40,165
40,188
40,235
40,243
40,446
40,776
40,836
40,839
40,1865
40,1919
40,2393
41,1001
42,54
42,74
42,96
42,148
42,238
42,375
42,412
42,2218
43,310
43,1600
44,59
44,63
44,65
44,89
44,119
44,121
44,240
44,541
44,1744
44,1770
45,57
45,76
45,122
45,154
45,178
45,207
45,317
45,326
45,439
45,783
45,1141
45,2448
46,64
46,141
46,172
46,219
46,704
46,837
46,1358
46,1761
47,62
47,77
47,105
47,108
47,123
47,217
47,868
47,1518
47,2434
48,66
48,69
48,72
48,73
48,125
48,295
48,314
48,436
48,536
48,569
48,940
49,70
49,90
50,82
50,109
50,112
50,135
50,159
50,341
50,386
50,550
50,628
50,794
50,1336
50,1716
50,2070
51,134
51,311
51,377
51,1025
51,1240
52,68
52,92
52,124
52,267
52,277
52,1785
53,55
53,88
53,93
53,115
53,152
53,163
53,211
53,265
53,287
53,451
53,478
53,561
53,643
53,757
53,991
53,1210
53,1234
53,1450
53,1509
53,2203
54,524
55,88
55,181
55,221
55,248
55,1037
55,1587
55,1930
56,292
56,445
56,930
56,1856
57,76
57,460
57,489
57,808
57,871
58,60
58,81
58,156
58,184
58,187
58,239
58,1849
59,63
59,597
59,875
60,81
60,129
60,183
60,250
60,469
60,496
60,1310
60,1486
60,1777
61,97
61,727
61,747
61,1017
61,1948
62,77
62,85
62,99
62,144
62,255
62,644
63,65
63,120
63,369
63,597
63,835
64,149
64,172
64,247
64,790
64,872
64,1768
65,89
65,120
65,185
65,272
65,816
65,1196
65,1476
66,69
66,71
66,113
66,130
66,131
66,465
66,666
66,669
66,844
66,1117
66,1217
66,1552
66,1736
66,2040
67,103
67,592
67,1304
68,277
68,967
68,1293
68,1629
69,71
69,73
69,83
69,86
69,87
69,116
69,176
69,249
69,339
69,419
69,543
69,725
69,775
69,1425
69,1523
70,173
70,177
70,1593
70,1908
71,83
71,130
71,204
71,312
71,413
71,722
71,843
71,896
71,1212
71,1246
71,1556
71,1721
72,110
72,436
72,646
72,858
72,888
72,1879
73,87
73,91
73,125
73,199
73,266
73,405
73,454
73,594
73,604
73,1249
74,96
74,146
74,218
74,529
74,753
74,995
74,1199
74,1250
74,1253
75,101
75,137
75,190
75,227
75,385
75,575
75,728
75,945
75,1049
76,122
76,133
76,447
76,489
76,576
76,680
76,874
76,975
77,105
77,175
77,255
77,367
77,633
78,104
78,160
78,195
78,1368
78,1369
78,1577
79,95
79,262
79,549
79,780
79,1099
80,84
80,216
80,331
80,766
80,1160
80,1171
80,1668
80,1669
80,2135
80,2299
80,2369
81,129
81,239
81,333
81,348
81,443
81,1278
82,109
82,279
82,946
82,1166
82,1763
83,86
83,204
83,215
83,234
83,425
83,1519
83,1672
83,2180
84,216
84,233
84,498
84,601
84,1755
85,99
85,107
85,269
85,463
85,475
85,525
85,645
85,1615
85,1918
86,176
86,215
86,345
86,355
86,368
86,1192
86,2292
87,91
87,116
87,136
87,143
87,201
87,371
87,913
87,1665
88,93
88,193
88,221
88,360
88,506
88,1266
88,1854
88,1896
88,2126
89,121
89,272
89,1288
89,1598
89,1835
90,709
91,136
91,266
91,356
91,488
91,617
91,618
91,830
91,1227
91,1349
92,124
92,168
92,649
92,2012
93,115
93,126
93,193
93,361
93,641
93,962
94,281
94,363
94,662
94,1512
95,414
95,780
95,1139
95,1567
96,146
96,148
96,191
96,261
96,394
96,455
96,481
96,521
96,532
96,846
96,854
96,1226
96,1428
96,1584
97,747
97,1583
98,111
98,150
98,151
98,197
98,330
98,689
98,2313
99,107
99,144
99,212
99,274
99,611
99,1122
100,128
100,169
100,252
100,276
100,280
100,462
100,571
100,579
100,767
100,2482
101,137
101,192
101,210
101,307
