step,max_distance,k_max,entropy
0,1,3,0.59883
67,2,68,1.9484
134,2,131,2.41232
201,2,173,2.04018
268,2,191,1.91915
335,2,207,1.84583
402,2,220,1.74325
469,2,257,1.73541
536,2,317,1.70223
603,3,366,1.75109
670,3,420,1.73273
737,3,481,1.73168
804,3,538,1.75512
871,3,591,1.77889
938,3,645,1.78666
1005,3,703,1.75183
1072,3,760,1.74901
1139,3,820,1.7471
1206,3,874,1.80259
1273,3,932,1.78293
1340,3,983,1.80777
1407,3,1043,1.82485
1474,3,1099,1.85742
1541,3,1156,1.87789
1608,3,1210,1.91459
1675,3,1271,1.92504
1742,3,1332,1.9286
1809,3,1381,1.93337
1876,3,1432,1.93955
1943,3,1480,1.97644
2010,3,1530,1.99631
2077,3,1587,2.00204
2144,3,1644,1.98682
2211,3,1706,2.00329
2278,3,1759,2.02306
2345,3,1816,2.03519
2412,3,1867,2.04118
2479,3,1925,2.04021
2546,3,1981,2.0455
2613,3,2042,2.05309
2680,3,2101,2.04222
2747,3,2159,2.05472
2814,3,2214,2.0579
2881,3,2273,2.04794
2948,3,2337,2.06371
3015,3,2395,2.05788
3082,3,2453,2.06134
3149,3,2512,2.05423
3216,3,2571,2.0577
3283,3,2627,2.06818
3350,3,2682,2.08048
3417,3,2735,2.09409
3484,3,2790,2.10193
3551,3,2848,2.11986
3618,3,2908,2.12304
3685,3,2967,2.1326
3752,3,3027,2.13754
3819,3,3089,2.14259
3886,3,3144,2.14804
3953,3,3205,2.15361
4020,3,3264,2.16607
4087,3,3321,2.17363
4154,3,3379,2.17451
4221,3,3440,2.18061
4288,3,3491,2.18843
4355,3,3550,2.19125
4422,3,3609,2.20069
4489,3,3667,2.20237
4556,3,3722,2.20855
4623,3,3783,2.2067
4690,3,3844,2.20559
4757,3,3904,2.21073
4824,3,3965,2.21823
4891,3,4029,2.22224
4958,3,4087,2.22603
