Node,Curvature
0,-3
1,-2.66667
2,-3.33333
3,-2.5
4,-1.83333
5,-2.5
6,-1.83333
7,-0.833333
8,-3.33333
9,-2.33333
10,-2
11,-2.16667
12,-1
13,-1.83333
14,-1.66667
15,-1.83333
16,-2.16667
17,-2.5
18,-1.33333
19,-1.16667
20,-1.5
21,-2
22,-0.5
23,-2
24,-1.5
25,-0.5
26,-3
27,-1.83333
28,-0.833333
29,-0.833333
30,-0.833333
31,-1.83333
32,-1.33333
33,-1.66667
34,-2.83333
35,-0.833333
36,-1
37,-0.5
38,-1.66667
39,-2.16667
40,-1.5
41,-1.83333
42,-1
43,-2.16667
44,-1.16667
45,-0.833333
46,-0.833333
47,-1.5
48,-2.16667
49,-1.66667
50,-1.16667
51,-1.16667
52,-2.16667
53,-1.83333
54,-1.83333
55,-1.33333
56,-1.5
57,-2
58,-1.16667
59,-0.833333
60,-1.5
61,-1.83333
62,-1.33333
63,-1.5
64,-1.66667
65,-2.5
66,-1.5
67,-1.66667
68,-2.33333
69,-1.16667
70,-1
71,-1
72,-1.33333
73,-0.666667
74,-1.66667
75,-1.33333
76,-1.33333
77,-1.66667
78,-1.33333
79,-1.33333
80,-0.666667
81,-0.666667
82,-1.33333
83,-2
84,-1
85,-2.66667
86,-0.833333
87,-0.833333
88,-1.33333
89,-1.5
90,-0.5
91,-1.5
92,-0.166667
93,-1.16667
94,-0.5
95,-0.5
96,-2.16667
97,-0.833333
98,0.166667
99,-1
100,-1.83333
101,-0.833333
102,-0.833333
103,-0.833333
104,-1.33333
105,-0.833333
106,-0.666667
107,-0.666667
108,-0.833333
109,-1.5
110,-1
111,-1.5
112,-0.5
113,-1.33333
114,-1.5
115,-2.33333
116,-0.833333
117,-0.333333
118,-0.666667
119,-0.666667
120,-0.5
121,-2
122,-2.16667
123,-0.666667
124,-1
125,-1.16667
126,-1.33333
127,-1
128,-0.833333
129,-1
130,-1.16667
131,-1.5
132,-1
133,-2.16667
134,-1.66667
135,-1.83333
136,-1.16667
137,-1.33333
138,-1.83333
139,-1
140,-0.166667
141,-1.5
142,-1.16667
143,-1.16667
144,-2
145,-1
146,-2.16667
147,-2.16667
148,-1.16667
149,-0.333333
150,-1.5
151,-1.5
152,-0.833333
153,-1.33333
154,-0.666667
155,-2
156,-0.833333
157,-1.33333
158,-0.166667
159,-1
160,-2
161,-1
162,-0.5
163,-0.5
164,-1.33333
165,-1
166,-0.5
167,-1.66667
168,-0.5
169,-1.33333
170,-2.33333
171,-1
172,-1.33333
173,-0.833333
174,-2.16667
175,-1
176,-1.33333
177,-0.666667
178,-1
179,-1
180,-1
181,-1.16667
182,-0.833333
183,-1.16667
184,-1.33333
185,-0.666667
186,-0.666667
187,-0.666667
188,-1.5
189,-0.666667
190,-0.5
191,-1.5
192,-1.66667
193,-0.833333
194,-1.16667
195,-1
196,-1.5
197,-1.66667
198,-1.16667
199,-1.66667
200,-1.5
201,-0.166667
202,-0.166667
203,-1
204,-2.16667
205,-0.666667
206,-1.33333
207,-1
208,-1.33333
209,-1.83333
210,-1.33333
211,-0.5
212,-1
213,-1.5
214,-1.66667
215,-1.5
216,-1.16667
217,-0.166667
218,-0.833333
219,-0.666667
220,-0.666667
221,-1.33333
222,-1.33333
223,-1
224,-1.66667
225,-0.666667
226,-0.666667
227,-0.333333
228,-1.16667
229,-0.666667
230,-0.666667
231,-1.33333
232,-0.833333
233,-1.33333
234,-1.33333
235,-0.833333
236,-1.33333
237,-1.16667
238,-1.16667
239,-0.833333
240,-1.16667
241,-1.33333
242,-0.5
243,-1.33333
244,-1
245,-0.666667
246,-0.666667
247,-0.333333
248,-1.33333
249,-1
250,-0.833333
251,-1
252,-1.16667
253,-0.666667
254,-0.666667
255,-0.833333
256,-0.833333
257,-1.16667
258,-0.5
259,-1.33333
260,-1.66667
261,-1.33333
262,-1
263,-0.333333
264,-1.16667
265,-0.333333
266,-1.33333
267,-1.16667
268,-1.33333
269,-0.833333
270,-1.83333
271,-1.16667
272,-1
273,-0.5
274,-0.833333
275,-1
276,-1
277,0
278,-0.833333
279,-1
280,-1.5
281,-0.166667
282,-0.5
283,-0.666667
284,-0.666667
285,-0.666667
286,-1.16667
287,-0.833333
288,-1
289,0
290,-0.5
291,-0.5
292,-1.16667
