step,max_distance,k_max,entropy
0,1,3,1.55959
67,3,34,4.75166
134,3,54,5.41142
201,3,61,5.80571
268,4,71,6.08705
335,4,79,6.30464
402,4,85,6.48499
469,4,91,6.6345
536,4,99,6.77086
603,4,102,6.88278
670,4,111,6.98683
737,4,125,7.07886
804,4,139,7.16118
871,5,151,7.23902
938,5,160,7.31108
1005,5,177,7.37788
1072,5,192,7.44006
1139,5,204,7.49882
1206,5,214,7.55648
1273,5,220,7.61381
1340,5,237,7.66478
1407,5,246,7.71417
1474,5,255,7.76078
1541,5,265,7.80608
1608,5,276,7.84975
1675,5,282,7.89049
1742,5,290,7.92978
1809,5,298,7.96676
1876,5,307,8.00226
1943,5,323,8.03744
2010,5,338,8.07011
2077,5,352,8.10399
2144,5,363,8.13632
2211,5,374,8.16738
2278,6,386,8.19714
2345,6,398,8.22619
2412,6,405,8.25403
2479,6,412,8.28128
