step,max_distance,k_max,entropy
0,1,3,1.35599
67,3,14,4.19874
134,4,18,4.87138
201,5,20,5.26668
268,5,21,5.54652
335,6,22,5.76282
402,6,23,5.94537
469,6,23,6.09505
536,7,23,6.22691
603,7,23,6.34416
670,7,23,6.44694
737,7,23,6.54408
804,7,23,6.63195
871,7,23,6.7125
938,7,23,6.78861
1005,7,24,6.85574
1072,7,24,6.91769
1139,7,24,6.98064
1206,7,24,7.03643
1273,8,25,7.08973
1340,8,26,7.14091
1407,8,27,7.19022
1474,8,27,7.23687
1541,8,27,7.28106
1608,8,27,7.32255
1675,8,27,7.36224
1742,8,27,7.40119
1809,8,27,7.43747
1876,8,27,7.47393
1943,8,27,7.50996
2010,8,27,7.54307
2077,9,27,7.57489
2144,9,27,7.60698
2211,9,27,7.63841
2278,9,27,7.66801
2345,9,27,7.69655
2412,9,27,7.72439
2479,9,27,7.75153
