step,max_distance,k_max,entropy
0,1,3,1.57283
67,2,43,4.84718
134,3,75,5.51918
201,3,99,5.91912
268,3,122,6.20545
335,3,143,6.42525
402,3,162,6.6027
469,3,179,6.75563
536,3,192,6.8873
603,4,206,7.00415
670,4,224,7.1079
737,4,243,7.20243
804,4,256,7.29092
871,4,270,7.36854
938,4,279,7.44245
1005,4,293,7.51132
1072,4,310,7.57562
1139,4,323,7.63669
1206,4,334,7.69452
1273,4,350,7.74807
1340,4,357,7.79898
1407,4,363,7.84795
1474,4,381,7.89462
1541,4,391,7.93867
1608,4,400,7.9817
1675,4,412,8.02247
1742,4,423,8.06068
1809,4,433,8.09857
1876,4,448,8.1343
1943,4,458,8.16898
2010,4,471,8.20277
2077,4,484,8.23602
2144,4,493,8.26751
2211,4,505,8.29798
2278,4,511,8.32794
2345,4,526,8.35595
2412,4,535,8.38439
2479,4,547,8.41152
