step,max_distance,k_max,entropy
0,1,3,0.62704
67,2,60,2.54423
134,2,109,3.31533
201,2,149,3.68765
268,3,197,3.80893
335,3,239,3.89691
402,3,276,4.0045
469,3,319,3.98332
536,3,351,4.01694
603,3,392,4.02079
670,3,427,4.06802
737,3,453,4.07431
804,3,482,4.06892
871,3,515,3.99413
938,3,543,3.99313
1005,3,562,3.94964
1072,3,581,3.95851
1139,3,604,3.9389
1206,3,625,3.94007
1273,3,645,3.9193
1340,3,668,3.90834
1407,3,683,3.85438
1474,3,701,3.82741
1541,3,715,3.79241
1608,3,735,3.78895
1675,3,754,3.77079
1742,3,767,3.75532
1809,3,801,3.78229
1876,3,848,3.76411
1943,3,895,3.73858
2010,3,940,3.72314
2077,3,975,3.73835
2144,3,1026,3.7384
2211,3,1070,3.72927
2278,3,1116,3.73545
2345,3,1164,3.72581
2412,3,1206,3.74761
2479,3,1257,3.72772
2546,3,1307,3.70356
2613,3,1351,3.70605
2680,3,1393,3.71504
2747,3,1448,3.71579
2814,3,1496,3.7106
2881,3,1544,3.6946
2948,3,1596,3.70017
3015,3,1643,3.70224
3082,3,1687,3.71833
3149,3,1733,3.73479
3216,3,1784,3.72129
3283,3,1838,3.71411
3350,3,1890,3.70314
3417,3,1939,3.69895
3484,4,1992,3.6827
3551,4,2037,3.69443
3618,4,2091,3.68914
3685,4,2139,3.7024
3752,4,2191,3.7041
3819,4,2246,3.70079
3886,4,2294,3.7028
3953,4,2347,3.71746
4020,4,2398,3.71475
4087,4,2450,3.71604
4154,4,2495,3.72089
4221,4,2542,3.72863
4288,4,2587,3.7287
4355,4,2638,3.72731
4422,4,2688,3.73063
4489,4,2742,3.72907
4556,4,2790,3.72383
4623,4,2837,3.72579
4690,4,2884,3.74174
4757,4,2938,3.74249
4824,4,2984,3.74102
4891,4,3035,3.74559
4958,4,3081,3.75144
