step,max_distance,k_max,entropy
0,1,3,0.471828
67,2,64,2.52366
134,2,116,2.95402
201,2,160,3.19485
268,2,203,3.36188
335,2,251,3.45686
402,3,298,3.49723
469,3,335,3.60119
536,3,378,3.59982
603,3,423,3.648
670,3,466,3.6731
737,3,507,3.72389
804,3,551,3.78343
871,3,594,3.8409
938,3,634,3.89938
1005,3,676,3.90494
1072,3,709,3.9356
1139,3,748,4.01395
1206,3,785,4.1305
1273,3,825,4.15389
1340,3,860,4.18267
1407,3,903,4.2122
1474,3,934,4.24333
1541,3,967,4.25561
1608,3,993,4.27415
1675,3,1025,4.29585
1742,3,1060,4.31829
1809,3,1098,4.32672
1876,3,1132,4.35115
1943,3,1165,4.3784
2010,3,1197,4.38628
2077,3,1225,4.41015
2144,3,1260,4.42726
2211,3,1296,4.41983
2278,3,1332,4.42848
2345,3,1365,4.42972
2412,3,1392,4.44848
2479,3,1423,4.46306
