step,max_distance,k_max,entropy
0,1,3,0.538413
67,1,68,1.37149
134,1,129,1.80579
201,2,190,2.1221
268,2,254,2.15229
335,2,315,2.1866
402,2,375,2.30106
469,2,433,2.34357
536,2,495,2.42213
603,2,554,2.51971
670,2,610,2.6447
737,2,667,2.709
804,2,720,2.7702
871,2,780,2.79133
938,2,838,2.84528
1005,2,895,2.90745
1072,2,955,2.92162
1139,2,1016,2.94795
1206,2,1073,2.95517
1273,2,1128,2.97561
1340,2,1188,2.98175
1407,2,1244,2.98892
1474,2,1302,3.03733
1541,2,1358,3.04721
1608,2,1414,3.08545
1675,2,1475,3.09103
1742,2,1533,3.12745
1809,2,1592,3.15666
1876,2,1651,3.1658
1943,2,1711,3.16994
2010,2,1767,3.18161
2077,2,1828,3.19602
2144,2,1884,3.20504
2211,2,1946,3.23229
2278,2,2004,3.24213
2345,2,2068,3.25621
2412,2,2127,3.269
2479,2,2186,3.27756
