step,max_distance,k_max,entropy
0,1,3,1.59344
67,2,37,4.82743
134,3,55,5.50029
201,4,65,5.90544
268,4,80,6.19468
335,4,92,6.42128
402,5,112,6.60254
469,5,121,6.75735
536,5,134,6.8912
603,5,142,7.01077
670,5,155,7.11635
737,5,163,7.21038
804,5,177,7.29747
871,5,188,7.37602
938,5,195,7.45128
1005,5,210,7.5199
1072,5,218,7.58471
1139,6,231,7.64539
1206,6,239,7.70267
1273,6,253,7.75454
1340,6,261,7.8055
1407,6,272,7.85424
1474,6,277,7.90022
1541,6,281,7.94451
1608,6,284,7.9877
1675,6,290,8.02899
1742,6,299,8.0684
1809,6,309,8.10555
1876,6,315,8.14244
1943,6,321,8.17811
2010,6,330,8.21219
2077,6,338,8.24528
2144,6,341,8.27724
2211,6,345,8.30761
2278,6,352,8.33707
2345,6,358,8.3665
2412,6,365,8.39483
2479,6,371,8.42248
