step,max_distance,k_max,entropy
0,1,3,1.82203e-05
67,1,70,0.00354335
134,1,137,0.0106305
201,1,204,0.255124
268,1,271,0.260272
335,1,338,0.328252
402,1,405,0.0355698
469,1,472,0.0172495
536,1,539,0.0949998
603,1,606,0.136444
670,1,673,0.153882
737,1,740,0.144034
804,1,807,0.210244
871,1,874,0.211397
938,1,941,0.205568
1005,1,1008,0.20699
1072,1,1075,0.20269
1139,1,1142,0.199044
1206,1,1209,0.191202
1273,1,1276,0.197105
1340,1,1343,0.198397
1407,1,1410,0.206081
1474,1,1477,0.221608
1541,1,1544,0.233592
1608,1,1611,0.250466
1675,1,1678,0.24309
1742,1,1745,0.246485
1809,1,1812,0.258412
1876,1,1879,0.254148
1943,1,1946,0.254371
2010,1,2013,0.262109
2077,1,2080,0.258385
2144,1,2147,0.262567
2211,1,2214,0.453629
2278,1,2281,0.113645
2345,1,2348,0.0679172
2412,1,2415,0.0495783
2479,1,2482,0.0393941
