step,max_distance,k_max,entropy
0,1,3,0.0289974
67,1,70,0.0214852
134,1,137,0.0603149
201,1,204,0.289074
268,1,271,0.286793
335,1,338,0.351652
402,1,405,0.209797
469,1,472,0.105684
536,2,538,0.219206
603,2,604,0.299299
670,2,668,0.348022
737,2,734,0.343282
804,2,795,0.439338
871,2,859,0.423478
938,2,923,0.420277
1005,2,987,0.424892
1072,2,1052,0.415607
1139,2,1117,0.404099
1206,2,1183,0.417216
1273,2,1246,0.418997
1340,2,1310,0.4126
1407,2,1372,0.420679
1474,2,1439,0.457644
1541,2,1500,0.462413
1608,2,1559,0.478311
1675,2,1625,0.470935
1742,2,1688,0.470619
1809,2,1751,0.487705
1876,2,1816,0.475217
1943,2,1880,0.474732
2010,2,1944,0.486473
2077,2,2009,0.478217
2144,2,2071,0.478069
2211,2,2135,1.21529
2278,2,2185,1.06932
2345,2,2238,0.891316
2412,2,2288,0.821158
2479,2,2343,0.755839
2546,2,2394,0.757787
2613,2,2447,0.734461
2680,2,2498,0.766776
2747,2,2546,0.759222
2814,2,2589,0.81404
2881,2,2598,0.274819
2948,2,2600,0.164006
3015,2,2601,0.118885
3082,2,2602,0.0938402
3149,2,2603,0.150245
3216,2,2604,0.2029
3283,2,2604,0.188745
3350,2,2605,0.169126
3417,2,2605,0.170702
3484,2,2605,0.163654
3551,2,2605,0.151043
3618,2,2605,0.159053
3685,2,2606,0.194641
3752,2,2607,0.193985
3819,2,2607,0.197808
3886,2,2607,0.191887
3953,2,2607,0.19016
4020,2,2607,0.188485
4087,2,2607,0.180304
4154,2,2607,0.180632
4221,2,2607,0.18055
4288,2,2607,0.183635
4355,2,2607,0.182463
4422,2,2607,0.178724
4489,2,2607,0.178652
4556,2,2607,0.180114
4623,2,2607,0.174731
4690,2,2609,0.169708
4757,2,2609,0.172055
4824,2,2609,0.170345
4891,2,2643,0.165908
4958,2,2709,0.164252
5025,2,2776,0.160072
5092,2,2842,0.160998
5159,2,2909,0.161411
5226,2,2976,0.159435
5293,2,3041,0.160425
5360,2,3108,0.158583
5427,2,3175,0.156825
5494,2,3242,0.155146
5561,2,3309,0.159323
5628,2,3375,0.160259
5695,2,3441,0.159363
5762,2,3508,0.167476
5829,2,3575,0.167626
5896,2,3642,0.168888
5963,2,3709,0.167235
6030,2,3776,0.16753
6097,2,3842,0.169888
6164,2,3908,0.172545
6231,2,3975,0.171821
6298,2,4042,0.170275
6365,2,4109,0.169974
6432,2,4176,0.167434
6499,2,4242,0.168275
6566,2,4309,0.165946
6633,2,4375,0.169089
6700,2,4442,0.168072
6767,2,4509,0.166766
6834,2,4576,0.16851
6901,2,4643,0.169329
6968,2,4710,0.168364
7035,2,4777,0.175166
7102,2,4843,0.176644
7169,2,4910,0.177644
7236,2,4976,0.180075
7303,2,5043,0.179005
7370,2,5110,0.176798
7437,2,5176,0.178649
7504,2,5243,0.178314
7571,2,5310,0.177097
7638,2,5377,0.175912
7705,2,5443,0.177468
7772,2,5510,0.177383
7839,2,5577,0.177442
7906,2,5644,0.176316
7973,2,5711,0.174398
8040,2,5778,0.172596
8107,2,5845,0.171637
8174,2,5912,0.169839
8241,2,5978,0.1715
8308,2,6043,0.173671
8375,2,6109,0.172949
8442,2,6176,0.171292
8509,2,6242,0.171701
8576,2,6307,0.179574
8643,2,6374,0.182351
8710,2,6441,0.180614
8777,2,6508,0.179622
8844,2,6574,0.179728
8911,2,6640,0.179972
8978,2,6707,0.179705
9045,2,6774,0.178763
9112,2,6841,0.177228
9179,2,6908,0.178501
9246,2,6975,0.178251
9313,2,7041,0.178451
9380,2,7106,0.17951
9447,2,7173,0.179256
9514,2,7240,0.179554
9581,2,7307,0.178064
9648,2,7374,0.176601
9715,2,7441,0.175163
9782,2,7508,0.174356
9849,2,7575,0.173102
9916,2,7642,0.172328
9983,2,7709,0.171567
