step,max_distance,k_max,entropy
0,1,3,1.58654
67,3,46,4.85389
134,3,81,5.52468
201,3,108,5.92336
268,3,129,6.21045
335,4,150,6.43236
402,4,170,6.61106
469,4,189,6.7662
536,4,203,6.89868
603,4,217,7.01498
670,4,235,7.11902
737,4,254,7.21316
804,4,269,7.30118
871,5,285,7.3802
938,5,294,7.45489
1005,5,310,7.52327
1072,5,328,7.58713
1139,5,345,7.64727
1206,5,357,7.70517
1273,5,374,7.75873
1340,5,382,7.80953
1407,5,389,7.85874
1474,5,406,7.90462
1541,5,420,7.94955
1608,5,431,7.99295
1675,5,444,8.03429
1742,5,457,8.07321
1809,5,468,8.11085
1876,5,482,8.14671
1943,5,492,8.18192
2010,5,505,8.21561
2077,5,519,8.2482
2144,5,529,8.27998
2211,5,541,8.31036
2278,5,547,8.34082
2345,5,564,8.36951
2412,6,574,8.39799
2479,6,586,8.42538
