step,max_distance,k_max,entropy
0,1,3,1.30729
67,4,12,4.03851
134,5,13,4.62966
201,5,14,5.08737
268,6,16,5.36622
335,6,16,5.61516
402,6,17,5.7805
469,6,18,5.92936
536,6,19,6.06103
603,6,21,6.19079
670,6,21,6.29399
737,7,21,6.36962
804,7,23,6.4752
871,7,24,6.55612
938,7,24,6.62409
1005,7,24,6.69496
1072,7,24,6.76417
1139,7,24,6.8217
1206,7,24,6.87883
1273,7,24,6.93301
1340,8,24,6.98763
1407,8,24,7.0263
1474,8,24,7.07316
1541,8,24,7.12366
1608,8,24,7.16474
1675,8,24,7.20823
1742,8,24,7.24893
1809,8,24,7.28866
1876,8,24,7.32553
1943,8,24,7.35263
2010,8,24,7.37936
2077,8,24,7.41133
2144,9,24,7.44514
2211,9,24,7.46813
2278,9,25,7.49496
2345,9,25,7.52424
2412,9,25,7.55379
2479,9,25,7.58267
