step,max_distance,k_max,entropy
0,1,3,1.38473
67,3,13,4.2431
134,4,16,4.91032
201,5,16,5.30748
268,5,18,5.5898
335,5,20,5.81084
402,5,21,5.99035
469,6,22,6.14432
536,6,22,6.27675
603,7,23,6.39281
670,7,24,6.49804
737,7,24,6.59289
804,7,24,6.67865
871,7,25,6.75838
938,7,25,6.83209
1005,7,25,6.90077
1072,7,25,6.96543
1139,7,25,7.02594
1206,7,26,7.08293
1273,8,26,7.13677
1340,8,26,7.18762
1407,8,26,7.23642
1474,8,26,7.28264
1541,8,26,7.32695
1608,9,26,7.36934
1675,9,26,7.41025
1742,9,26,7.4492
1809,9,26,7.4867
1876,9,26,7.52302
1943,9,26,7.55826
2010,9,26,7.59193
2077,9,26,7.62477
2144,9,26,7.65638
2211,9,26,7.68708
2278,9,26,7.71702
2345,9,26,7.74603
2412,9,26,7.77412
2479,9,26,7.80131
