step,max_distance,k_max,entropy
0,1,3,1.38629
67,4,23,1.09928
134,6,25,4.32842e-08
201,10,25,5.10121e-16
268,10,46,0.000499378
335,11,46,0.693147
402,11,46,1.39129
469,11,48,3.85101
536,11,48,0.693147
603,11,48,0.000499551
670,11,48,1.79875
737,11,48,0.00150211
804,11,48,4.50069
871,11,48,0.0398215
938,11,48,0.000499378
1005,11,48,0.049238
1072,12,48,0.0015022
1139,13,49,1.80673e-14
1206,13,52,2.48957
1273,13,52,0.00649433
1340,13,52,0.0680252
1407,16,52,3.41305e-16
1474,16,52,0.0010049
1541,16,52,5.93082e-06
1608,16,52,0.000505222
1675,16,52,4.88412
1742,16,52,0.0630922
1809,16,53,0.0625986
1876,18,53,5.75791e-06
1943,18,53,0.000499378
2010,18,53,5.05756
2077,20,53,1.62038e-18
2144,20,53,5.10125
2211,20,53,3.46753e-07
2278,20,53,7.53286e-06
2345,20,53,1.12966
2412,20,53,2.64601
2479,20,53,5.33397
2546,20,53,0.00150666
2613,20,53,5.38114
2680,20,53,3.41903e-16
2747,21,53,6.23784e-10
2814,21,53,2.90484e-20
2881,22,53,0.694401
2948,22,53,0.00050981
3015,22,53,0.118649
3082,22,53,0.000510027
3149,22,53,5.52275
3216,22,53,0.755991
3283,22,66,0.6949
3350,22,67,0.127938
3417,22,67,0.757967
3484,22,67,0.000499465
3551,22,67,0.694146
3618,22,67,9.64375e-21
3685,22,67,2.84199
3752,22,67,1.15165
3819,22,67,1.10012
3886,22,67,0.166395
3953,22,67,0.000514139
4020,22,67,0.000499379
4087,22,67,1.51087e-05
4154,22,67,0.173185
4221,22,67,9.83134e-21
4288,22,67,0.000499378
4355,22,67,5.85065
4422,22,67,5.86212
4489,23,67,0.00101399
4556,25,67,0.173674
4623,25,67,5.87068
4690,26,67,5.86504
4757,26,67,0.168344
4824,26,67,2.90088e-12
4891,26,67,0.693654
4958,26,67,5.84539e-14
