step,max_distance,k_max,entropy
0,1,3,0.00511547
67,1,70,0.000638139
134,1,137,0.0987754
201,1,204,0.0200368
268,1,271,0.181405
335,2,337,0.28637
402,2,404,0.305956
469,2,470,0.292422
536,2,536,0.380562
603,2,603,0.413107
670,2,668,0.405354
737,2,731,0.462554
804,2,795,0.461882
871,2,860,0.44701
938,2,925,0.44223
1005,2,991,0.42872
1072,2,1055,0.465257
1139,2,1119,0.470905
1206,2,1182,0.504863
1273,2,1247,0.4925
1340,2,1312,0.512937
1407,2,1373,0.525664
1474,2,1438,0.525027
1541,2,1503,0.524034
1608,2,1568,0.466386
1675,2,1634,0.257861
1742,2,1694,0.296977
1809,2,1757,0.376579
1876,2,1821,0.376973
1943,2,1884,0.394207
2010,2,1945,0.389721
2077,2,2003,0.41197
2144,2,2064,0.408075
2211,2,2123,0.418591
2278,2,2188,0.415898
2345,2,2249,0.442821
2412,2,2306,0.471218
2479,2,2366,0.467798
2546,2,2428,0.45809
2613,2,2487,0.457033
2680,2,2544,0.465835
2747,2,2608,0.465003
2814,2,2669,0.459531
2881,2,2727,0.467396
2948,2,2788,0.464713
3015,2,2851,0.46967
3082,2,2908,0.473803
3149,2,2966,0.488574
3216,2,3027,0.482814
3283,2,3089,0.477713
3350,2,3152,0.471518
3417,2,3211,0.474425
3484,2,3273,0.470368
3551,2,3333,0.471171
3618,2,3394,0.470117
3685,2,3453,0.481477
3752,2,3514,0.477977
3819,2,3577,0.47457
3886,2,3637,0.474995
3953,2,3671,0.274642
4020,2,3673,0.118299
4087,2,3673,0.0775312
4154,2,3673,0.0583879
4221,2,3673,0.0473334
4288,2,3673,0.0400184
4355,2,3673,0.0346835
4422,2,3673,0.0306712
4489,2,3673,0.0276236
4556,2,3673,0.0250934
4623,2,3674,0.0230473
4690,2,3674,0.0213636
4757,2,3674,0.0198695
4824,2,3674,0.0185815
4891,2,3674,0.0175127
4958,2,3674,0.0165222
5025,2,3674,0.0156438
5092,2,3674,0.0149038
5159,2,3674,0.0141959
5226,2,3675,0.0136099
5293,2,3722,0.0131026
5360,2,3789,0.0126024
5427,2,3856,0.0121085
5494,2,3923,0.0116539
5561,2,3990,0.0112666
5628,2,4057,0.0108763
5695,2,4124,0.0105136
5762,2,4191,0.0101756
5829,2,4258,0.00988818
5896,2,4325,0.00961904
5963,2,4392,0.00933977
6030,2,4459,0.0091031
6097,2,4526,0.00885482
6164,2,4593,0.00866931
6231,2,4660,0.00844631
6298,2,4727,0.00823515
6365,2,4794,0.00803485
6432,2,4861,0.00784458
6499,2,4928,0.00766355
6566,2,4995,0.00749112
6633,2,5062,0.00732672
6700,2,5129,0.00716973
6767,2,5196,0.00701976
6834,2,5263,0.0068953
6901,2,5330,0.00676162
6968,2,5397,0.00662932
7035,2,5464,0.00650235
7102,2,5531,0.00638043
7169,2,5598,0.00628049
7236,2,5665,0.00618441
7303,2,5732,0.00609187
7370,2,5799,0.00600271
7437,2,5866,0.00590415
7504,2,5933,0.00580564
7571,2,6000,0.0150306
7638,2,6067,0.0148056
7705,2,6134,0.0145731
7772,2,6201,0.0143481
7839,2,6268,0.0141304
7906,2,6335,0.0139338
7973,2,6402,0.0137433
8040,2,6469,0.0135586
8107,2,6536,0.0216295
8174,2,6603,0.0213408
8241,2,6670,0.0210473
8308,2,6737,0.0207621
8375,2,6804,0.020485
8442,2,6871,0.0202156
8509,2,6938,0.0199536
8576,2,7005,0.0197109
8643,2,7072,0.0194626
8710,2,7139,0.0192207
8777,2,7206,0.0189851
8844,2,7273,0.0187555
8911,2,7339,0.021578
8978,2,7406,0.0213247
9045,2,7473,0.0210776
9112,2,7540,0.0208476
9179,2,7607,0.020623
9246,2,7674,0.0204038
9313,2,7741,0.0215506
9380,2,7808,0.0213164
9447,2,7874,0.0224199
9514,2,7941,0.0221823
9581,2,8008,0.0219499
9648,2,8075,0.0217227
9715,2,8142,0.0215003
9782,2,8209,0.0212827
9849,2,8276,0.022281
9916,2,8343,0.0280587
9983,2,8410,0.0337065
