Node,Curvature
0,-1.66667
1,-0.5
2,-1.83333
3,0
4,0.166667
5,-1
6,0.166667
7,0.166667
8,0.166667
9,-0.5
10,-0.166667
11,0.333333
12,-0.166667
13,0
14,0.333333
15,-0.166667
16,0
17,0.333333
18,0.333333
19,0.166667
20,0.166667
21,0.166667
22,0.333333
23,0.166667
24,0.333333
25,0.333333
26,0.166667
27,0.333333
28,0
29,0.333333
30,0.166667
31,0
32,-0.833333
33,-0.666667
34,-0.166667
35,0.333333
36,0.166667
37,-0.166667
38,-0.833333
39,-0.5
40,0
41,0.333333
42,0.333333
43,-1.33333
44,0.333333
45,-0.166667
46,0.166667
47,-1
48,-0.333333
49,0
50,0.166667
51,0.166667
52,-0.666667
53,-1.16667
54,0.166667
55,0.166667
56,0.333333
57,0.333333
58,0.333333
59,0.333333
60,0
61,0
62,0.166667
63,0.166667
64,0.333333
65,0.333333
66,-0.666667
67,-0.166667
68,-0.333333
69,-0.666667
70,0.333333
71,-0.333333
72,-1.16667
73,0.166667
74,-0.333333
75,-0.666667
76,-0.5
77,0.166667
78,-1
79,0.333333
80,0.166667
81,-0.5
82,0.333333
83,0
84,-0.666667
85,-0.166667
86,-0.833333
87,-0.833333
88,-0.166667
89,0
90,0.333333
91,0
92,0.333333
93,0.333333
94,-0.333333
95,0.333333
96,-2
97,-0.166667
98,0.166667
99,0
100,0.166667
101,0.333333
102,0.166667
103,0.166667
104,0.333333
105,0.333333
106,0.333333
107,-0.166667
108,-0.166667
109,0.333333
110,0
111,0.333333
112,0.166667
113,0.333333
114,-0.833333
115,-0.333333
116,0
117,0.333333
118,0.333333
119,0
120,0
121,-0.333333
122,0.333333
123,-2.66667
124,0
125,0.333333
126,0.166667
127,0.166667
128,0.333333
129,0
130,0
131,0.333333
132,-0.333333
133,-1.16667
134,0.333333
135,-0.5
136,-0.333333
137,-3.33333
138,-0.333333
139,0
140,0.166667
141,0
142,0.333333
143,0.333333
144,0.166667
145,0.333333
146,-0.666667
147,-1
148,0
149,0
150,0.166667
151,0.333333
152,0.333333
153,0.333333
154,-0.833333
155,-0.666667
156,-1
157,0
158,-0.666667
159,0.333333
160,-6
161,0
162,-0.333333
163,-0.333333
164,-0.833333
165,-0.666667
166,-0.5
167,-0.666667
168,-0.166667
169,-0.166667
170,0
171,0.166667
172,0.166667
173,0
174,0
175,0.333333
176,-0.666667
177,-0.333333
178,-0.166667
179,0
180,0.166667
181,0.166667
182,0.333333
183,0.166667
184,0.333333
185,0.333333
186,0.333333
187,0.166667
188,0
189,-0.833333
190,0
191,0.166667
192,0.333333
193,0.333333
194,0.333333
195,0.166667
196,0.333333
197,0.166667
198,-0.5
199,0
200,0
201,0.166667
202,0.166667
203,-0.166667
204,-2
205,0
206,-0.166667
207,-0.166667
208,-0.166667
209,-0.166667
210,-0.333333
211,0
212,0.333333
213,0.166667
214,0.166667
215,0.166667
216,0.333333
217,0.166667
218,0.333333
219,0.333333
220,0.333333
221,0.166667
222,0.333333
223,0.166667
224,0.166667
225,0.333333
226,0
227,0.166667
228,0.166667
229,0.333333
230,-1
231,-1.16667
232,-1.66667
233,-0.166667
234,0
235,-0.166667
236,0.166667
237,0
238,-0.333333
239,-0.333333
240,0
241,0.333333
242,0.333333
243,0.333333
244,0.333333
245,0.166667
246,0.166667
247,0.166667
248,0.333333
249,0.166667
250,0
251,-0.333333
252,-0.166667
253,0.166667
254,0.333333
255,0.166667
256,0.166667
257,-1.16667
258,0.166667
259,-0.5
260,-0.166667
261,0.166667
262,0.166667
263,0
264,-0.5
265,-0.333333
266,-0.166667
267,0.166667
268,0.166667
269,0.166667
270,-0.833333
271,0.166667
272,0.166667
273,0.166667
274,0.166667
275,0.166667
276,0.166667
277,0.333333
278,-0.166667
279,-0.166667
280,-0.5
281,0.333333
282,0.333333
283,0
284,0.166667
285,0.166667
286,0.333333
287,0
288,0.166667
289,0.333333
290,-0.166667
291,-0.666667
292,0.333333
293,-0.333333
294,-0.166667
295,0.333333
296,0
297,0.333333
298,0
299,-1.16667
300,0
301,0.166667
302,0.166667
303,0.333333
304,0.333333
305,-0.166667
306,0.333333
307,-0.5
308,0.333333
309,0.333333
310,0.333333
311,0.166667
312,0.333333
313,0.333333
314,0.166667
315,-0.333333
316,-0.833333
317,0.333333
318,0.166667
319,0.333333
320,0.166667
321,0
322,-0.166667
323,-0.333333
324,-0.5
325,-0.5
326,0.166667
327,-0.5
328,0.333333
329,-0.666667
330,0.166667
331,0
332,0.333333
333,0.166667
334,-1.66667
335,-1.33333
336,-0.333333
337,0.333333
338,-0.333333
339,0.166667
340,-0.166667
341,0.166667
342,-1.5
343,0.333333
344,-0.166667
345,-1.33333
346,0
347,0.166667
348,-0.166667
349,-1.16667
350,0.333333
351,0
352,0
353,-0.166667
354,0.166667
355,0.166667
356,0.333333
357,0.166667
358,-0.666667
359,0.333333
360,0
361,0.166667
362,0.166667
363,0.166667
364,0.166667
365,0
366,-0.5
367,0
368,0.166667
369,0.166667
370,0.166667
371,0.333333
372,-1.16667
373,-1.16667
374,0.166667
375,-0.833333
376,-0.333333
377,0.166667
378,-0.5
379,0.333333
380,0
381,0.166667
382,0.166667
383,0.166667
384,0.333333
385,0.333333
386,-0.333333
387,0.333333
388,0.333333
389,-0.833333
390,-0.833333
391,0
392,-0.166667
393,0.333333
394,0.166667
395,-0.166667
396,0
397,0.333333
398,0
399,-0.5
400,-0.166667
401,-1
402,-0.166667
403,0.333333
404,0.333333
405,0
406,0.333333
407,-0.666667
408,-0.333333
409,0.333333
410,-0.5
411,-0.333333
412,0.166667
413,0
414,0.333333
415,0.333333
416,0.333333
417,0.166667
418,0.333333
419,0.333333
420,0.333333
421,0.333333
422,-0.833333
423,-0.333333
424,0.333333
425,0.166667
426,0
427,0.333333
428,-0.833333
429,-0.166667
430,0.333333
431,-0.166667
432,-0.166667
433,0.333333
434,-0.5
435,0.333333
436,-1
437,0
438,-0.166667
439,0.333333
440,-0.166667
441,-0.333333
442,0.333333
443,0.166667
444,0.333333
445,0.166667
446,0.166667
447,0.166667
448,0.166667
449,0.166667
450,0.333333
451,-0.166667
452,0.166667
453,0.333333
454,0.333333
455,-0.666667
456,-0.833333
457,-0.5
458,-3.33333
459,0
460,-0.5
461,0.166667
462,0.333333
463,-0.166667
464,0.333333
465,-0.166667
466,0.333333
467,-0.333333
468,0.333333
469,0
470,-0.833333
471,0
472,0
473,0.166667
474,0.333333
475,-0.333333
476,-1
477,0.333333
478,0
479,0.166667
480,0.333333
481,0.333333
482,-0.333333
483,0.333333
484,0.333333
485,0.166667
486,-6.5
487,0.166667
488,0.166667
489,0
490,0
491,0.166667
492,0.166667
493,-0.333333
494,0.333333
495,-0.5
496,-0.166667
497,0.166667
498,-0.833333
499,0.333333
500,0
501,0.166667
502,0.333333
503,0.166667
504,-0.833333
505,-0.5
506,0
507,-0.166667
508,-0.166667
509,0.333333
510,-1
511,-6.16667
512,0
513,0.333333
514,0.166667
515,0.166667
516,0.166667
517,0
518,-1.5
519,-0.166667
520,-0.833333
521,-0.166667
522,-0.333333
523,-0.166667
524,0.166667
525,0.166667
526,0.166667
527,0.166667
528,0.166667
529,0.166667
530,0.166667
531,0.333333
532,0.166667
533,0.166667
534,0.166667
535,0
536,0.333333
537,0.166667
538,0.333333
539,0.333333
540,0.333333
541,-0.666667
542,0
543,0
544,0.166667
545,0.333333
546,0.333333
547,0
548,0.166667
549,0.333333
550,0.333333
551,0
552,0
553,0.333333
554,0.166667
555,0.166667
556,0.166667
557,0.166667
558,0.333333
559,0.166667
560,-0.166667
561,0.166667
562,0.333333
563,0
564,0
565,0.333333
566,0
567,0.333333
568,0.166667
569,0.333333
570,0.166667
571,0.166667
572,0.333333
573,0.333333
574,0.166667
575,0.166667
576,0
577,0.333333
578,-0.666667
579,-0.333333
580,-2
581,0.333333
582,0.166667
583,0.166667
584,0
585,0.333333
586,-0.333333
587,-0.5
588,0
589,0.333333
590,0
591,0.333333
592,0.166667
593,0.166667
594,-0.666667
595,-0.166667
596,0.333333
597,-1.16667
598,-0.833333
599,0
600,0
601,-1.83333
602,-0.333333
603,-0.166667
604,-0.333333
605,0.333333
606,-3.66667
607,-0.5
608,-0.166667
609,0
610,0.166667
611,0.166667
612,0.166667
613,0
614,-0.166667
615,0.333333
616,-0.333333
617,0.333333
618,0
619,-2.66667
620,0
621,-0.166667
622,0.333333
623,0.333333
624,0.166667
625,0.333333
626,-0.166667
627,-1.83333
628,-0.5
629,-0.666667
630,0.333333
631,-0.833333
632,0
633,0.166667
634,0.333333
635,0.166667
636,0.166667
637,-0.166667
638,0.166667
639,0.333333
640,-0.166667
641,-0.5
642,-2.16667
643,-1
644,0
645,0
646,0.166667
647,-0.5
648,0
649,0.333333
650,0.333333
651,-4.5
652,-0.166667
653,0.166667
654,0.166667
655,0.333333
656,0.166667
657,0.333333
658,0
659,0.333333
660,0.333333
661,-0.333333
662,-0.666667
663,-0.5
664,0.333333
665,0.166667
666,-0.833333
667,-0.166667
668,-0.666667
669,-0.166667
670,0
671,0.166667
672,0.333333
673,0.166667
674,0.166667
675,-2.83333
676,-0.833333
677,-0.166667
678,-0.166667
679,-0.333333
680,-0.166667
681,0.333333
682,0.166667
683,0.166667
684,-1.16667
685,-0.5
686,-0.166667
687,0.166667
688,-0.666667
689,-0.166667
690,0.166667
691,0.166667
692,-1.5
693,0.166667
694,0.333333
695,0.333333
696,0.333333
697,-0.166667
698,0
699,0
700,0.333333
701,0.166667
