step,max_distance,k_max,entropy
0,1,3,1.5365
67,2,37,4.3961
134,2,65,5.05377
201,3,92,5.48713
268,3,123,5.72201
335,3,156,5.89664
402,4,187,6.08367
469,4,208,6.22276
536,4,238,6.35769
603,4,251,6.47445
670,4,274,6.57789
737,4,292,6.66884
804,4,309,6.73836
871,5,327,6.80492
938,5,346,6.87895
1005,5,364,6.94231
1072,5,385,6.99245
1139,5,413,7.05041
1206,5,434,7.09863
1273,5,449,7.15304
1340,5,467,7.20428
1407,5,482,7.25055
1474,5,494,7.29568
1541,5,507,7.33787
1608,5,520,7.38215
1675,5,534,7.41716
1742,5,547,7.45572
1809,5,559,7.49031
1876,5,573,7.52482
1943,5,588,7.55978
2010,5,601,7.59017
2077,5,615,7.62541
2144,5,624,7.65647
2211,5,640,7.68437
2278,5,653,7.71343
2345,5,661,7.73929
2412,5,675,7.76606
2479,5,687,7.79421
