step,max_distance,k_max,entropy
0,1,3,1.37019
67,4,11,4.18711
134,6,13,4.84769
201,7,13,5.24854
268,8,15,5.53664
335,9,15,5.75914
402,10,15,5.94068
469,10,16,6.09838
536,10,16,6.23184
603,10,18,6.34703
670,10,18,6.45026
737,10,19,6.54474
804,11,20,6.63039
871,11,20,6.70887
938,11,21,6.78221
1005,11,21,6.84998
1072,11,21,6.91433
1139,11,21,6.97538
1206,11,21,7.03302
1273,11,21,7.08768
1340,11,21,7.13859
1407,11,21,7.18824
1474,11,22,7.23525
1541,11,22,7.27854
1608,11,22,7.32039
1675,12,22,7.36109
1742,12,22,7.40025
1809,12,22,7.43708
1876,12,22,7.47341
1943,12,22,7.50855
2010,12,22,7.54204
2077,12,23,7.57557
2144,12,23,7.60677
2211,12,24,7.63752
2278,12,24,7.66743
2345,12,24,7.69649
2412,12,24,7.72586
2479,12,24,7.75419
