step,max_distance,k_max,entropy
0,1,3,0.0130727
67,2,68,0.671419
134,2,130,0.809102
201,2,189,0.811015
268,2,248,0.856083
335,2,304,0.86555
402,2,362,0.891294
469,2,420,0.888139
536,2,477,0.907884
603,2,536,0.933719
670,2,597,1.25491
737,2,635,1.6652
804,2,663,1.60703
871,2,684,1.54765
938,2,705,1.46326
1005,2,724,1.41294
1072,2,743,1.43671
1139,2,758,1.3852
1206,2,769,1.32609
1273,2,785,1.52564
1340,2,792,1.52999
1407,2,801,1.2089
1474,2,804,0.900572
1541,2,807,0.695129
1608,2,808,0.563715
1675,2,839,0.483409
1742,2,905,0.425328
1809,2,972,0.377535
1876,2,1039,0.341491
1943,2,1106,0.316229
2010,2,1173,0.292137
2077,2,1240,0.270348
2144,2,1307,0.251113
2211,2,1374,0.237742
2278,2,1441,0.22489
2345,2,1507,0.214931
2412,2,1574,0.203584
2479,3,1640,0.19395
2546,3,1706,0.185673
2613,3,1772,0.178045
2680,3,1839,0.171073
2747,3,1906,0.167868
2814,3,1973,0.161591
2881,3,2040,0.157317
2948,3,2107,0.174757
3015,3,2174,0.170296
3082,3,2240,0.166591
3149,3,2307,0.161553
3216,3,2373,0.157368
3283,3,2440,0.154161
3350,3,2507,0.151789
3417,3,2574,0.148363
3484,3,2641,0.144854
3551,3,2708,0.141439
3618,3,2774,0.137847
3685,3,2841,0.134377
3752,3,2908,0.131098
3819,3,2975,0.141438
3886,3,3042,0.152182
3953,3,3108,0.15247
4020,3,3175,0.149555
4087,3,3242,0.146634
4154,3,3309,0.143519
4221,3,3376,0.141115
4288,3,3442,0.14069
4355,3,3509,0.138253
4422,3,3576,0.135667
4489,3,3642,0.133291
4556,3,3709,0.135533
4623,3,3776,0.134335
4690,3,3843,0.134161
4757,3,3910,0.1333
4824,3,3976,0.135279
4891,3,4042,0.135301
4958,3,4109,0.134976
