step,max_distance,k_max,entropy
0,1,3,1.57706
67,3,26,4.81673
134,3,49,5.48038
201,3,62,5.8717
268,3,74,6.15794
335,3,84,6.37759
402,3,98,6.55921
469,3,108,6.71316
536,3,125,6.84574
603,3,134,6.96559
670,4,144,7.06983
737,4,156,7.16642
804,4,166,7.25363
871,4,172,7.33308
938,4,181,7.40701
1005,4,191,7.47547
1072,4,200,7.53978
1139,4,209,7.5992
1206,4,216,7.65634
1273,4,228,7.70976
1340,4,235,7.76115
1407,4,247,7.80968
1474,5,255,7.85508
1541,5,258,7.90011
1608,5,265,7.94223
1675,5,273,7.98321
1742,5,277,8.02145
1809,5,283,8.05928
1876,5,289,8.09589
1943,5,300,8.13089
2010,5,308,8.16532
2077,5,320,8.19804
2144,5,325,8.23025
2211,5,331,8.26167
2278,5,333,8.29198
2345,5,339,8.32074
2412,5,345,8.34875
2479,5,350,8.37653
2546,5,357,8.40303
2613,5,363,8.42896
2680,5,369,8.45482
2747,5,377,8.47999
2814,5,380,8.50408
2881,5,385,8.52814
2948,5,389,8.5512
3015,5,390,8.57355
3082,5,396,8.59558
3149,5,404,8.61649
3216,5,410,8.6373
3283,5,417,8.65799
3350,5,424,8.67817
3417,5,427,8.69842
3484,5,435,8.71781
3551,5,442,8.73654
3618,5,451,8.75504
3685,5,459,8.77374
3752,5,465,8.79166
3819,5,475,8.80935
3886,5,477,8.8268
3953,5,481,8.84353
4020,5,487,8.86013
4087,5,489,8.87711
4154,5,497,8.89314
4221,5,502,8.90891
4288,5,507,8.9246
4355,5,513,8.94011
4422,5,518,8.95523
4489,5,522,8.97036
4556,5,524,8.98564
4623,5,530,8.99992
4690,5,540,9.01475
4757,5,543,9.029
4824,5,544,9.04255
4891,5,552,9.05638
4958,5,558,9.07031
