step,max_distance,k_max,entropy
0,1,3,0.107406
67,8,10,1.71588
134,11,21,1.91951
201,13,21,0.545059
268,14,24,0.0366847
335,14,26,2.2218
402,16,26,2.86391
469,16,26,2.80699
536,17,26,2.82638
603,19,26,4.03497
670,20,26,2.26197
737,22,26,2.54258
804,26,26,3.98626
871,26,30,3.6514
938,26,30,0.581079
1005,26,30,4.06718
1072,26,30,2.7066
1139,26,30,3.80394
1206,26,30,4.41897
1273,27,30,4.48527
1340,27,30,3.89302
1407,27,30,5.16178
1474,27,30,2.54373
1541,27,30,2.71094
1608,28,30,2.73071
1675,29,30,4.37377
1742,29,30,2.92664
1809,30,30,1.17192
1876,31,30,4.53994
1943,33,30,3.54669
2010,33,30,1.58294
2077,33,30,4.43374
2144,33,30,5.47217
2211,34,30,3.00633
2278,34,41,4.64087
2345,34,41,1.62049
2412,34,41,1.77291
2479,34,41,4.99447
