step,max_distance,k_max,entropy
0,1,3,0.107406
67,6,13,4.42773e-05
134,6,22,0.372915
201,8,22,3.71091
268,10,24,0.97781
335,11,35,0.907486
402,11,38,2.76503
469,12,38,4.05108
536,12,38,2.95801
603,12,38,1.14205
670,13,38,4.04491
737,13,38,3.25225
804,14,38,0.00364215
871,20,38,3.54625
938,20,38,3.85562
1005,20,38,2.48771
1072,20,38,2.29693
1139,21,38,2.3595
1206,21,38,3.39935
1273,21,38,1.41175
1340,21,38,0.295814
1407,21,38,0.359748
1474,22,38,1.81523
1541,23,38,4.44403
1608,23,38,4.96957
1675,24,38,4.97364
1742,24,38,1.70948
1809,25,38,0.387648
1876,25,43,3.51284
1943,25,43,3.25039
2010,25,43,4.84675
2077,25,43,4.5462
2144,25,43,4.71178
2211,25,44,5.46706
2278,25,47,3.59886
2345,25,47,1.24872
2412,25,47,3.73595
2479,25,47,3.7809
2546,25,47,3.75546
2613,25,47,3.4476
2680,25,47,0.728621
2747,25,47,4.0131
2814,25,47,4.02343
2881,25,47,4.11223
2948,25,47,0.540485
3015,25,47,0.0673788
3082,25,47,0.506292
3149,25,47,4.31966
3216,25,47,5.08506
3283,25,47,5.42547
3350,25,47,5.26335
3417,25,47,5.21263
3484,25,47,0.388265
3551,25,47,1.98472
3618,25,47,4.47663
3685,25,47,5.45241
3752,25,47,4.1
3819,25,47,0.569861
3886,25,47,4.55294
3953,25,47,4.5475
4020,27,47,4.59742
4087,28,47,5.55824
4154,28,47,2.23777
4221,28,47,4.66929
4288,28,47,4.39601
4355,28,47,5.60523
4422,28,47,5.58815
4489,28,47,4.10738
4556,28,47,4.94827
4623,28,47,5.7527
4690,28,47,2.39545
4757,28,47,4.67427
4824,28,47,4.98655
4891,28,47,4.34188
4958,28,47,5.01316
5025,28,47,5.47014
5092,28,47,0.13734
5159,29,47,5.13317
5226,29,47,5.65188
5293,29,47,0.723016
5360,29,47,4.72377
5427,29,47,4.2917
5494,29,47,5.15966
5561,29,47,5.63312
5628,29,47,5.15003
5695,29,47,5.20083
5762,29,47,5.7464
5829,29,47,4.86771
5896,29,47,2.97202
5963,29,52,5.26385
6030,30,53,4.84101
6097,30,53,4.91101
6164,30,53,5.28046
6231,30,53,0.179239
6298,31,53,4.95288
6365,31,53,5.01627
6432,31,53,5.06181
6499,31,53,5.41239
6566,31,53,4.89414
6633,31,53,4.90688
6700,31,53,5.45551
6767,31,53,5.55765
6834,31,53,5.11481
6901,31,53,5.51314
6968,31,53,3.18752
7035,31,53,0.043475
7102,31,53,0.0213615
7169,31,53,6.0848
7236,31,53,5.49314
7303,31,53,3.16734
7370,31,53,4.5272
7437,31,53,5.49325
7504,31,53,6.05081
7571,31,53,1.0765
7638,31,53,5.60424
7705,31,53,0.760925
7772,31,53,5.5131
7839,31,53,5.19394
7906,31,53,2.66231
7973,31,53,5.61588
8040,31,53,0.0505627
8107,31,53,5.271
8174,31,53,6.08589
8241,31,53,5.98281
8308,31,53,0.220748
8375,31,53,3.63501
8442,31,53,5.9252
8509,31,53,5.35226
8576,31,53,3.68792
8643,31,53,5.06742
8710,31,53,4.96435
8777,31,53,4.90385
8844,31,53,5.9524
8911,31,53,5.48673
8978,31,53,5.77836
9045,31,53,5.84875
9112,31,53,6.47819
9179,31,53,5.89768
9246,31,53,5.04824
9313,31,53,5.86985
9380,31,53,5.86375
9447,31,53,0.0411622
9514,31,53,6.32293
9581,31,53,5.46174
9648,31,53,5.50441
9715,31,53,5.50831
9782,31,53,5.24643
9849,31,53,5.8695
9916,31,53,0.891382
9983,31,53,6.40008
