step,max_distance,k_max,entropy
0,1,3,0.710459
67,6,15,1.47934
134,7,15,0.00132114
201,11,28,4.98105e-06
268,12,34,0.255895
335,13,34,0.03474
402,14,37,0.786293
469,15,37,2.601
536,17,37,2.83789
603,17,37,8.14054e-05
670,17,37,3.16603
737,17,37,4.43597
804,17,37,0.108008
871,17,37,6.61575e-06
938,17,37,0.197448
1005,17,37,0.0389199
1072,20,37,4.1543
1139,20,40,1.29996
1206,20,40,0.21695
1273,20,40,0.657211
1340,20,40,2.11982
1407,21,40,4.37421
1474,21,40,0.0330521
1541,23,40,4.15187
1608,23,40,0.651524
1675,23,40,3.95002
1742,23,40,1.07353e-06
1809,23,40,2.67922
1876,23,40,2.41891
1943,23,40,0.70053
2010,24,40,4.96177
2077,24,40,4.59151
2144,24,40,0.0249859
2211,24,40,4.55057
2278,25,40,4.4257
2345,25,40,5.28372e-07
2412,25,40,0.193469
2479,25,40,2.54998
2546,25,40,4.61003
2613,25,40,0.355784
2680,25,40,2.59217
2747,25,40,4.61246
2814,25,40,5.7037
2881,25,40,2.51891
2948,27,40,2.80664
3015,28,40,0.78509
3082,28,40,0.968261
3149,28,40,0.247866
3216,28,40,3.4131
3283,28,40,2.93453
3350,28,40,4.78981
3417,28,46,0.000217924
3484,28,46,0.00362091
3551,28,46,2.95516
3618,28,46,1.21839
3685,28,46,1.86201
3752,28,46,1.56088
3819,28,46,3.951
3886,29,46,0.0885382
3953,30,46,3.2827
4020,31,46,1.08402
4087,31,46,0.94738
4154,32,46,0.092035
4221,33,46,3.63094
4288,33,46,3.72201
4355,33,46,3.50543
4422,33,46,3.59804
4489,33,46,4.35771
4556,33,46,4.28199
4623,33,46,4.345
4690,34,46,0.112556
4757,34,46,0.794838
4824,34,46,4.4135
4891,35,46,3.93109
4958,35,49,1.05668
5025,35,49,4.34618
5092,35,49,5.58448
5159,35,49,3.65401
5226,35,49,1.12649
5293,35,49,4.96255e-06
5360,35,49,3.80283
5427,35,49,3.66161
5494,35,50,0.949259
5561,36,50,0.000394973
5628,37,50,0.00294465
5695,37,50,4.45597
5762,37,50,1.04972
5829,37,50,4.48539
5896,38,50,0.0173177
5963,38,50,0.0176237
6030,38,50,3.57029
6097,38,50,4.20789
6164,38,50,1.09323
6231,38,50,4.6777
6298,38,50,4.67402
6365,38,50,4.27212
6432,38,50,5.63219
6499,38,50,4.17914e-05
6566,38,50,4.43386
6633,38,50,0.290354
6700,38,50,4.03031
6767,38,50,0.705683
6834,38,50,5.59045
6901,38,50,1.62962
6968,38,50,0.819965
7035,38,50,4.93622
7102,38,50,0.896358
7169,38,50,4.58659
7236,38,50,4.57134
7303,38,50,5.6968
7370,38,50,4.04081
7437,39,50,0.00073277
7504,39,50,1.68319
7571,40,50,1.22048
7638,40,50,2.05743e-06
7705,40,50,5.09091
7772,40,50,5.845
7839,40,50,4.59236
7906,40,50,4.12139
7973,40,50,1.45406
8040,40,50,1.95403
8107,40,50,0.355777
8174,40,50,1.91907
8241,40,50,2.19581
8308,40,50,5.2595
8375,40,50,4.55586
8442,40,50,4.86695
8509,40,50,4.88656
8576,40,50,5.88688
8643,40,50,5.95132
8710,40,50,1.78103
8777,41,50,4.35125
8844,41,50,5.26161
8911,41,50,1.53514
8978,41,50,6.02133
9045,41,50,5.18955
9112,41,50,6.09597
9179,41,50,4.25123
9246,42,50,5.21948
9313,42,50,5.23366
9380,42,50,1.8913
9447,42,50,5.95568
9514,42,50,4.45167
9581,42,50,4.17806
9648,42,50,4.3503
9715,42,50,0.00853073
9782,42,50,4.79271
9849,42,50,1.94403
9916,42,50,4.16496
9983,42,50,2.01577
