step,max_distance,k_max,entropy
0,1,3,1.32569
67,6,12,3.51579
134,7,15,4.2346
201,7,15,4.28284
268,8,18,4.68103
335,9,19,5.12771
402,9,21,4.98521
469,10,21,5.18353
536,10,23,5.18826
603,10,25,5.55054
670,10,27,5.70223
737,10,28,5.71782
804,10,28,5.8822
871,10,28,5.75469
938,11,28,5.934
1005,11,28,6.04084
1072,11,28,6.06581
1139,11,28,6.08941
1206,11,28,6.06155
1273,11,28,6.29686
1340,11,28,6.31184
1407,11,28,6.2437
1474,11,28,6.19011
1541,12,28,6.36783
1608,12,28,6.30058
1675,12,28,6.41703
1742,12,28,6.49918
1809,12,28,6.57178
1876,12,28,6.63068
1943,12,28,6.55064
2010,12,28,6.54663
2077,12,28,6.69403
2144,12,28,6.74856
2211,12,28,6.66268
2278,13,28,6.74079
2345,13,28,6.72313
2412,13,29,6.76334
2479,13,30,6.85328
2546,13,30,6.93422
2613,13,31,6.8809
2680,13,32,7.02804
2747,13,32,6.97537
2814,13,32,7.06374
2881,13,32,7.10901
2948,13,32,7.07059
3015,13,32,7.12572
3082,13,32,7.15828
3149,13,32,7.19657
3216,13,32,7.24103
3283,13,32,7.23298
3350,14,32,7.24464
3417,14,32,7.21279
3484,14,32,7.22059
3551,14,32,7.28392
3618,14,32,7.31974
3685,14,32,7.37269
3752,14,32,7.39117
3819,14,32,7.39217
3886,14,32,7.41643
3953,14,32,7.40752
4020,14,32,7.4052
4087,14,32,7.38878
4154,14,32,7.4377
4221,14,32,7.46552
4288,14,33,7.47941
4355,14,34,7.47449
4422,14,34,7.46481
4489,14,34,7.48838
4556,14,34,7.52531
4623,15,34,7.56173
4690,15,34,7.55297
4757,15,34,7.55538
4824,15,34,7.5826
4891,15,34,7.58197
4958,15,35,7.60381
