step,max_distance,k_max,entropy
0,1,3,1.37019
67,4,11,4.24005
134,5,14,4.91113
201,6,15,5.30709
268,6,16,5.58759
335,6,17,5.80796
402,7,18,5.98963
469,7,18,6.1421
536,7,18,6.27518
603,7,18,6.39202
670,7,18,6.49585
737,8,18,6.59121
804,8,18,6.67784
871,8,18,6.75789
938,8,18,6.83191
1005,8,19,6.90051
1072,8,19,6.96484
1139,8,19,7.02551
1206,8,19,7.08233
1273,8,19,7.13615
1340,8,19,7.18757
1407,8,19,7.23594
1474,8,19,7.2819
1541,8,19,7.32627
1608,8,19,7.36861
1675,8,19,7.40912
1742,8,19,7.44827
1809,8,19,7.48566
1876,8,19,7.52207
1943,8,19,7.55719
2010,8,19,7.59088
2077,8,19,7.62358
2144,8,19,7.65526
2211,8,19,7.68597
2278,9,19,7.71573
2345,9,19,7.7447
2412,9,19,7.77286
2479,9,19,7.8004
2546,9,19,7.82677
2613,9,19,7.85266
2680,9,20,7.87801
2747,9,20,7.90275
2814,9,20,7.92686
2881,9,20,7.9505
2948,9,20,7.9734
3015,9,20,7.99592
3082,9,20,8.01792
3149,9,20,8.03944
3216,9,20,8.06041
3283,9,20,8.08091
3350,9,21,8.10093
3417,9,21,8.12072
3484,9,21,8.14013
3551,9,21,8.15915
3618,9,21,8.17775
3685,10,21,8.19621
3752,10,21,8.21425
3819,10,21,8.23191
3886,10,21,8.24936
3953,10,21,8.26638
4020,10,21,8.28316
4087,10,21,8.29969
4154,10,21,8.31598
4221,10,21,8.33195
4288,10,21,8.34771
4355,10,21,8.36315
4422,10,21,8.37835
4489,10,21,8.39334
4556,10,21,8.40822
4623,10,21,8.42283
4690,10,21,8.43719
4757,10,21,8.45117
4824,10,21,8.46515
4891,10,21,8.47903
4958,10,21,8.49267
5025,10,21,8.50605
5092,10,21,8.51936
5159,10,21,8.53241
5226,10,21,8.54521
5293,10,21,8.55785
5360,10,21,8.57029
5427,10,21,8.58273
5494,10,21,8.59499
5561,10,21,8.60709
5628,10,21,8.61903
5695,10,21,8.6309
5762,10,21,8.6426
5829,10,21,8.65413
5896,10,21,8.66553
5963,10,21,8.67689
6030,10,21,8.68801
6097,10,21,8.69916
6164,10,21,8.71011
6231,10,21,8.72092
6298,10,21,8.73161
6365,10,21,8.74217
6432,10,21,8.75265
6499,10,21,8.76297
6566,10,21,8.77325
6633,10,21,8.78343
6700,10,21,8.79355
6767,10,21,8.80339
6834,10,21,8.81321
6901,10,21,8.82293
6968,10,21,8.83267
7035,10,21,8.84226
7102,10,21,8.85171
7169,10,21,8.86112
7236,10,21,8.87043
7303,10,21,8.87969
7370,10,21,8.88879
7437,10,21,8.89783
7504,10,21,8.90687
7571,10,21,8.91577
7638,10,21,8.92459
7705,10,21,8.93331
7772,11,21,8.94197
7839,11,21,8.95051
7906,11,22,8.95904
7973,11,22,8.96746
8040,11,22,8.97582
8107,11,22,8.98415
8174,11,22,8.99237
8241,11,22,9.00061
8308,11,22,9.00862
8375,11,22,9.01663
8442,11,22,9.02459
8509,11,22,9.0325
8576,11,22,9.04031
8643,11,23,9.04816
8710,11,23,9.05592
8777,11,23,9.06358
8844,11,23,9.07117
8911,11,23,9.07871
8978,11,23,9.08623
9045,11,23,9.09363
9112,11,23,9.101
9179,11,23,9.1084
9246,11,23,9.11565
9313,11,23,9.12282
9380,11,23,9.12997
9447,11,23,9.13709
9514,11,23,9.14415
9581,11,23,9.15123
9648,11,24,9.15821
9715,11,24,9.16509
9782,11,24,9.17198
9849,11,24,9.17883
9916,11,24,9.18564
9983,11,24,9.19237
