step,max_distance,k_max,entropy
0,1,3,0.000862726
67,1,70,0.0164959
134,1,137,0.289651
201,2,198,0.390361
268,2,262,0.362632
335,2,324,0.352684
402,2,389,0.361752
469,2,456,0.353578
536,2,523,0.358946
603,2,590,0.342481
670,2,657,0.347758
737,2,724,0.765372
804,2,790,0.907342
871,2,857,0.831313
938,2,924,0.709442
1005,2,991,0.608315
1072,2,1058,0.530426
1139,2,1125,0.468569
1206,2,1192,0.418732
1273,2,1259,0.378435
1340,2,1326,0.344199
1407,2,1393,0.32323
1474,2,1460,0.299375
1541,2,1527,0.279406
1608,2,1594,0.261432
1675,2,1661,0.246586
1742,2,1728,0.233612
1809,2,1794,0.222381
1876,2,1861,0.212241
1943,2,1928,0.207825
2010,2,1995,0.201457
2077,2,2062,0.196696
2144,2,2129,0.190692
2211,2,2196,0.18491
2278,2,2263,0.178422
2345,2,2330,0.174339
2412,2,2397,0.16973
2479,2,2464,0.164605
2546,2,2531,0.159398
2613,2,2598,0.15497
2680,2,2665,0.167797
2747,2,2732,0.162909
2814,2,2799,0.163091
2881,2,2866,0.16098
2948,2,2933,0.157023
3015,2,3000,0.168162
3082,2,3067,0.164233
3149,2,3134,0.164425
3216,2,3201,0.161693
3283,2,3268,0.157972
3350,2,3335,0.15438
3417,2,3401,0.15406
3484,2,3467,0.154229
3551,2,3534,0.152928
3618,2,3600,0.164197
3685,2,3667,0.161736
3752,2,3734,0.160497
3819,2,3801,0.159051
3886,2,3868,0.156257
3953,2,3935,0.154384
4020,2,4002,0.151765
4087,2,4069,0.149258
4154,2,4136,0.1469
4221,2,4203,0.144394
4288,2,4270,0.142166
4355,2,4337,0.139865
4422,2,4404,0.137599
4489,2,4471,0.136219
4556,2,4538,0.134262
4623,2,4605,0.132281
4690,2,4671,0.132261
4757,2,4738,0.130387
4824,2,4805,0.130367
4891,2,4872,0.128576
4958,2,4938,0.126793
5025,2,5004,0.128933
5092,2,5071,0.128759
5159,2,5137,0.128665
5226,2,5204,0.128815
5293,2,5271,0.127698
5360,2,5337,0.127799
5427,2,5404,0.126305
5494,2,5471,0.124826
5561,2,5537,0.13219
5628,2,5603,0.132733
5695,2,5670,0.133105
5762,2,5736,0.133285
5829,2,5802,0.13333
5896,2,5869,0.131884
5963,2,5936,0.131821
6030,2,6003,0.130799
6097,2,6070,0.129411
6164,2,6137,0.129888
6231,2,6203,0.129192
6298,2,6270,0.129138
6365,2,6337,0.128202
6432,2,6404,0.127492
6499,2,6471,0.126656
6566,2,6538,0.125473
6633,2,6605,0.124756
6700,2,6672,0.123679
6767,2,6739,0.122503
6834,2,6806,0.128595
6901,2,6873,0.1274
6968,2,6940,0.127414
7035,2,7007,0.127905
7102,2,7074,0.127495
7169,2,7141,0.12847
7236,2,7208,0.127721
7303,2,7274,0.127603
7370,2,7340,0.12796
7437,2,7407,0.126996
7504,2,7474,0.12592
7571,2,7539,0.125867
7638,2,7606,0.124779
7705,2,7673,0.123753
7772,2,7740,0.123097
7839,2,7807,0.122196
7906,2,7874,0.121549
7973,2,7941,0.120615
8040,2,8008,0.119684
8107,2,8074,0.120586
8174,2,8141,0.12058
8241,2,8207,0.121636
8308,2,8274,0.121351
8375,2,8341,0.120813
8442,2,8407,0.120774
8509,2,8474,0.120907
8576,2,8541,0.121914
8643,2,8608,0.121371
8710,2,8673,0.121929
8777,2,8740,0.121945
8844,2,8807,0.121174
8911,2,8874,0.120311
8978,2,8941,0.119514
9045,2,9008,0.12078
9112,2,9075,0.119998
9179,2,9142,0.119213
9246,2,9209,0.118414
9313,2,9275,0.119183
9380,2,9342,0.118725
9447,2,9409,0.118975
9514,2,9475,0.119722
9581,2,9540,0.120026
9648,2,9607,0.119586
9715,2,9674,0.118791
9782,2,9741,0.118775
9849,2,9808,0.117999
9916,2,9875,0.117936
9983,2,9939,0.11908
