step,max_distance,k_max,entropy
0,1,3,1.05848
67,5,19,2.77618
134,5,25,3.72359
201,5,26,3.19731
268,6,26,2.2423
335,7,27,2.52208
402,8,27,3.73853
469,8,27,4.61113
536,8,27,4.62336
603,11,27,4.46675
670,13,27,2.95411
737,15,27,4.81947
804,15,29,5.10612
871,15,30,5.35242
938,16,30,4.30302
1005,16,30,5.29372
1072,16,30,5.14714
1139,16,30,5.26317
1206,16,32,5.27881
1273,17,32,5.70602
1340,17,32,3.90543
1407,17,32,5.54747
1474,17,32,4.09484
1541,17,32,5.61085
1608,17,32,2.93691
1675,18,32,5.49648
1742,18,32,5.26067
1809,19,32,5.15504
1876,20,32,5.40552
1943,20,33,4.81757
2010,20,33,5.12851
2077,20,35,5.66791
2144,20,37,5.57998
2211,20,41,4.37588
2278,20,41,5.41112
2345,20,42,5.36171
2412,20,42,5.74011
2479,20,43,5.87493
2546,20,44,5.70152
2613,20,44,6.18545
2680,20,44,2.78037
2747,21,46,5.36259
2814,21,47,5.20705
2881,21,47,5.778
2948,21,48,6.15057
3015,21,49,6.04333
3082,21,50,6.30527
3149,21,50,5.96711
3216,21,50,6.00804
3283,21,50,6.24638
3350,21,50,6.29777
3417,21,50,6.21004
3484,21,50,6.3677
3551,21,50,6.65227
3618,21,50,6.35103
3685,21,50,4.48391
3752,21,50,6.12377
3819,21,50,5.61599
3886,21,50,5.65917
3953,21,50,6.06899
4020,22,50,6.15477
4087,22,50,6.193
4154,22,50,6.1032
4221,22,50,5.68972
4288,22,50,6.54663
4355,22,50,6.66383
4422,22,50,6.72448
4489,22,50,5.94849
4556,22,50,6.57829
4623,22,50,4.91691
4690,22,50,5.90876
4757,22,50,6.37877
4824,22,50,6.42719
4891,22,50,6.09882
4958,22,50,6.42243
