step,max_distance,k_max,entropy
0,1,3,1.59706
67,3,32,4.86287
134,3,41,5.54553
201,3,49,5.94696
268,4,55,6.23199
335,4,61,6.45067
402,4,72,6.62949
469,4,75,6.78153
536,4,82,6.91492
603,4,87,7.03099
670,4,95,7.13612
737,4,108,7.23109
804,4,114,7.31783
871,4,119,7.39847
938,4,127,7.47341
1005,4,134,7.5413
1072,4,142,7.60534
1139,4,146,7.66544
1206,4,148,7.72219
1273,5,151,7.77581
1340,5,155,7.82696
1407,5,159,7.87426
1474,5,165,7.92103
1541,5,172,7.96537
1608,5,176,8.0077
1675,5,178,8.04807
1742,5,182,8.08713
1809,5,187,8.12436
1876,5,189,8.16109
1943,5,193,8.19603
2010,5,195,8.22974
2077,5,200,8.26263
2144,5,208,8.29372
2211,5,213,8.32451
2278,5,216,8.35393
2345,5,220,8.38243
2412,5,222,8.41054
2479,5,225,8.43753
2546,6,229,8.4646
2613,6,232,8.49035
2680,6,234,8.51565
2747,6,237,8.54062
2814,6,239,8.56452
2881,6,243,8.58783
2948,6,244,8.61107
3015,6,246,8.63344
3082,6,250,8.65537
3149,6,252,8.67667
3216,6,255,8.698
3283,6,257,8.71879
3350,6,261,8.73879
3417,6,263,8.75843
3484,6,266,8.77765
3551,6,268,8.7965
3618,6,269,8.81529
3685,6,271,8.83366
3752,6,274,8.85183
3819,6,279,8.86938
3886,6,281,8.8866
3953,6,290,8.90351
4020,6,291,8.92037
4087,6,294,8.93695
4154,6,297,8.95316
4221,6,299,8.96898
4288,6,301,8.98486
4355,6,307,9.00036
4422,6,308,9.01565
4489,6,309,9.0307
4556,6,309,9.04553
4623,6,309,9.06021
4690,6,310,9.07475
4757,6,311,9.08895
4824,6,315,9.10291
4891,6,315,9.11673
4958,6,318,9.13048
