step,max_distance,k_max,entropy
0,1,3,1.28332
67,3,17,3.91556
134,5,25,4.52614
201,6,27,4.95328
268,6,30,5.21052
335,7,34,5.46893
402,8,36,5.63524
469,8,37,5.73493
536,8,37,5.8791
603,9,38,5.94517
670,10,39,6.07562
737,10,39,6.17639
804,10,39,6.26454
871,10,40,6.37157
938,10,40,6.45372
1005,11,40,6.4963
1072,11,41,6.55667
1139,11,42,6.60342
1206,11,42,6.66838
1273,11,43,6.71551
1340,11,44,6.80275
1407,11,44,6.84156
1474,11,44,6.86419
1541,11,44,6.90291
1608,11,47,6.93798
1675,11,47,6.99848
1742,11,47,7.03776
1809,11,47,7.06438
1876,11,47,7.08893
1943,11,47,7.12852
2010,11,48,7.15793
2077,11,48,7.19487
2144,11,48,7.22484
2211,11,48,7.26844
2278,11,48,7.29053
2345,11,48,7.31486
2412,11,48,7.343
2479,11,49,7.3675
2546,11,49,7.39278
2613,11,49,7.42019
2680,11,50,7.42951
2747,11,50,7.46627
2814,11,50,7.4888
2881,11,50,7.51983
2948,12,50,7.55486
3015,12,50,7.57416
3082,12,50,7.59939
3149,12,51,7.60777
3216,12,51,7.62597
3283,12,51,7.6464
3350,12,52,7.68016
3417,12,52,7.70369
3484,12,52,7.73389
3551,13,52,7.75451
3618,13,52,7.76294
3685,13,52,7.77291
3752,13,52,7.80239
3819,13,52,7.82443
3886,13,52,7.83674
3953,13,52,7.8472
4020,13,52,7.86752
4087,13,52,7.88839
4154,13,52,7.90563
4221,13,52,7.91089
4288,13,52,7.93435
4355,13,52,7.95301
4422,13,52,7.96521
4489,13,52,7.98822
4556,13,52,8.00624
4623,13,52,8.01481
4690,13,52,8.03097
4757,13,52,8.04706
4824,13,52,8.06724
4891,13,52,8.07489
4958,13,52,8.08758
