step,max_distance,k_max,entropy
0,1,3,8.56272e-06
67,1,70,0.00708233
134,2,109,1.17484
201,2,121,0.30815
268,3,187,0.353588
335,3,249,0.469918
402,3,301,0.649831
469,3,350,0.821776
536,3,360,0.0192817
603,3,360,0.202629
670,3,360,0.282141
737,3,378,0.279402
804,3,439,0.406605
871,3,503,0.385118
938,3,567,0.376658
1005,3,630,0.398475
1072,3,695,0.385355
1139,3,760,0.369906
1206,3,824,0.381928
1273,3,887,0.389355
1340,3,951,0.380736
1407,3,1012,0.391636
1474,3,1079,0.432561
1541,3,1140,0.437569
1608,3,1198,0.448068
1675,3,1264,0.442538
1742,3,1326,0.441421
1809,3,1388,0.458763
1876,3,1453,0.450827
1943,3,1516,0.448385
2010,3,1580,0.463877
2077,3,1645,0.456831
2144,3,1707,0.457246
2211,3,1765,1.00977
2278,3,1792,0.761238
2345,3,1818,0.725231
2412,3,1842,0.705694
2479,3,1872,0.704139
2546,3,1897,0.728407
2613,4,1923,0.731364
2680,4,1961,0.774086
2747,4,2000,0.772868
2814,4,2038,0.215923
2881,4,2040,0.0494289
2948,4,2040,0.0291412
3015,4,2040,0.0208999
3082,4,2040,0.0164192
3149,4,2041,0.0842797
3216,4,2041,0.144693
3283,4,2041,0.137807
3350,4,2041,0.123595
3417,4,2041,0.129408
3484,4,2041,0.125975
3551,4,2041,0.116467
3618,4,2041,0.126983
3685,4,2041,0.163445
3752,4,2041,0.164766
3819,4,2041,0.170644
3886,4,2041,0.166268
3953,4,2041,0.166304
4020,4,2041,0.166143
4087,4,2041,0.158895
4154,4,2041,0.160073
4221,4,2041,0.160956
4288,4,2076,0.16492
4355,4,2143,0.164727
4422,4,2210,0.161771
4489,4,2277,0.162066
4556,4,2344,0.164355
4623,4,2411,0.159349
4690,4,2478,0.154634
4757,4,2545,0.157322
4824,4,2611,0.155904
4891,4,2678,0.151759
4958,4,2744,0.150493
5025,4,2811,0.146702
5092,4,2877,0.14802
5159,4,2944,0.14863
5226,4,3011,0.147027
5293,4,3076,0.148299
5360,4,3143,0.146793
5427,4,3210,0.145356
5494,4,3277,0.143981
5561,4,3344,0.148168
5628,4,3410,0.149109
5695,4,3476,0.148377
5762,4,3543,0.156568
5829,4,3610,0.156867
5896,4,3677,0.15859
5963,4,3744,0.157176
6030,4,3811,0.156066
6097,4,3877,0.158657
6164,4,3944,0.161972
6231,4,4011,0.161264
6298,4,4078,0.159935
6365,4,4145,0.159877
6432,4,4212,0.157424
6499,4,4278,0.158331
6566,4,4345,0.156001
6633,4,4411,0.159235
6700,4,4478,0.158293
6767,4,4545,0.157165
6834,4,4612,0.157863
6901,4,4679,0.158924
6968,4,4746,0.15804
7035,4,4813,0.164991
7102,4,4879,0.166568
7169,4,4946,0.167629
7236,4,5012,0.168968
7303,4,5079,0.168003
7370,4,5146,0.16594
7437,4,5212,0.16801
7504,4,5279,0.167853
7571,4,5346,0.166789
7638,4,5413,0.165924
7705,4,5479,0.166463
7772,4,5546,0.166496
7839,4,5613,0.166546
7906,4,5680,0.165567
7973,4,5747,0.163773
8040,4,5814,0.162031
8107,4,5881,0.16115
8174,4,5948,0.159468
8241,4,6014,0.161307
8308,4,6079,0.163784
8375,4,6145,0.163174
8442,4,6212,0.161562
8509,4,6278,0.162087
8576,4,6343,0.170002
8643,4,6410,0.172901
8710,4,6477,0.171257
8777,4,6544,0.170379
8844,4,6610,0.170497
8911,4,6676,0.170794
8978,4,6743,0.170652
9045,4,6810,0.169813
9112,4,6877,0.168311
9179,4,6944,0.169685
9246,4,7011,0.169549
9313,4,7077,0.169654
9380,4,7142,0.170622
9447,4,7209,0.170479
9514,4,7276,0.170683
9581,4,7343,0.16927
9648,4,7410,0.167883
9715,4,7477,0.16652
9782,4,7544,0.165801
9849,4,7611,0.165618
9916,4,7678,0.16492
9983,4,7745,0.164234
