step,max_distance,k_max,entropy
0,1,3,1.48811
67,2,58,4.31818
134,2,105,4.95845
201,3,148,5.32865
268,3,191,5.62488
335,3,239,5.85488
402,3,286,6.01596
469,3,323,6.16385
536,3,366,6.29311
603,4,411,6.40461
670,4,455,6.50913
737,4,497,6.58871
804,4,541,6.67575
871,4,585,6.76156
938,4,626,6.83421
1005,4,673,6.90186
1072,4,708,6.97039
1139,4,749,7.03371
1206,4,791,7.09513
1273,4,836,7.14319
1340,4,878,7.19395
1407,4,922,7.24265
1474,4,959,7.28771
1541,4,998,7.32493
1608,4,1032,7.36461
1675,4,1068,7.40028
1742,4,1107,7.43542
1809,4,1150,7.47025
1876,4,1189,7.50677
1943,4,1227,7.54468
2010,4,1267,7.57662
2077,4,1303,7.60808
2144,4,1344,7.6367
2211,4,1385,7.66119
2278,4,1432,7.69115
2345,4,1469,7.71764
2412,4,1505,7.74803
2479,4,1543,7.77382
