step,max_distance,k_max,entropy
0,1,3,1.24505
67,4,15,3.28393
134,6,18,3.62222
201,7,18,4.16847
268,8,21,4.86107
335,8,21,4.66142
402,8,21,5.09978
469,8,22,5.13318
536,9,23,5.37839
603,9,25,5.04123
670,9,25,5.27027
737,10,25,5.7463
804,11,28,5.86179
871,11,28,5.76796
938,11,28,5.87224
1005,11,28,5.99442
1072,11,28,6.1589
1139,11,28,6.27213
1206,11,30,6.28265
1273,11,31,6.31764
1340,11,31,6.34063
1407,11,31,6.36881
1474,11,32,6.30086
1541,11,33,6.33624
1608,11,34,6.237
1675,11,35,6.38963
1742,12,35,6.59392
1809,12,35,6.44531
1876,12,35,6.52092
1943,12,35,6.57882
2010,13,35,6.64969
2077,13,35,6.72677
2144,13,36,6.6368
2211,13,36,6.80575
2278,13,36,6.84931
2345,13,36,6.86169
2412,13,36,6.90491
2479,14,36,6.9607
