Source,Target
0,1
0,2
0,10
0,21
0,24
0,28
1,2
1,3
1,4
1,10
1,13
1,16
1,19
1,20
1,23
1,30
1,31
1,49
1,61
1,67
1,80
1,84
1,90
1,233
1,236
1,244
1,432
1,503
1,573
1,577
1,763
1,802
1,803
1,1155
1,1165
1,1239
1,1411
1,1513
1,1846
1,2024
1,2197
2,3
2,5
2,7
2,9
2,12
2,15
2,18
2,21
2,27
2,32
2,34
2,35
2,253
2,279
2,342
2,343
2,709
2,727
2,1553
2,1694
2,1784
2,1832
2,1928
2,1935
2,2053
2,2263
3,4
3,5
3,6
3,8
3,50
3,103
3,106
3,114
3,222
3,379
4,30
5,6
5,7
5,11
5,1091
5,1409
6,8
7,9
7,11
7,33
7,82
8,50
9,12
9,22
9,33
9,38
9,40
9,44
9,68
9,138
10,13
10,14
10,28
10,36
10,37
10,45
10,52
10,57
10,78
10,104
10,848
11,1091
12,15
12,17
12,22
12,29
12,117
12,230
12,242
12,648
12,967
12,1078
12,1136
12,1455
13,14
13,16
13,59
13,620
13,1012
14,78
14,231
14,620
15,17
15,18
15,66
15,70
15,696
15,865
15,1072
15,1255
16,19
16,46
16,59
16,94
16,112
16,119
16,179
16,214
17,29
17,66
17,226
17,988
18,253
18,696
19,20
19,26
19,46
19,166
19,328
19,1094
20,23
20,26
20,322
20,1797
21,24
21,25
21,27
21,39
21,43
21,64
22,117
23,31
23,1797
24,25
26,322
26,1094
26,1289
27,32
27,39
28,36
29,648
30,577
31,49
31,113
31,755
31,891
32,34
32,48
32,56
32,358
32,363
32,460
32,544
32,567
32,619
32,675
32,677
32,875
32,918
32,1723
32,1963
32,2256
33,38
33,41
33,82
34,35
34,48
34,58
34,145
34,580
34,598
34,735
35,709
36,37
36,60
36,399
36,502
37,45
37,51
37,60
37,154
37,256
37,259
37,263
37,284
37,311
37,332
38,40
38,41
38,42
38,75
38,102
38,190
38,200
38,291
38,292
38,352
38,427
38,699
38,1080
38,1253
38,1709
38,1909
38,2370
38,2399
39,43
39,294
39,1258
39,1376
39,2246
40,42
40,44
40,47
40,53
40,55
40,250
40,262
40,364
40,593
40,761
40,1001
40,1181
40,1368
40,1397
40,1451
40,1600
40,1650
40,1969
40,2054
40,2117
40,2157
41,75
41,791
42,190
43,64
43,294
43,2115
44,47
44,68
44,95
45,51
45,52
45,62
45,97
45,173
45,289
45,2234
46,94
46,152
46,166
46,456
46,479
46,2160
46,2381
47,53
47,54
47,95
47,416
47,556
47,607
47,739
47,969
47,1005
48,56
48,58
49,61
49,79
49,113
49,118
49,149
49,347
50,103
50,448
50,1579
51,97
51,154
51,299
51,310
51,1536
52,57
52,62
52,98
52,161
52,921
52,1779
52,2215
53,54
53,55
53,63
53,65
53,69
53,72
53,74
53,76
53,77
53,85
53,132
53,134
53,141
53,300
53,324
53,331
53,623
53,1432
53,1856
53,1865
53,2347
54,63
54,607
54,1748
55,65
55,250
55,1919
56,358
57,848
57,921
57,1365
58,145
60,399
60,414
61,67
61,79
61,245
61,491
62,98
62,173
63,69
63,71
63,269
63,1748
65,74
66,70
66,226
66,235
66,241
67,80
67,245
67,1785
67,2220
68,138
68,1011
68,1692
68,1744
69,71
69,72
69,73
69,81
69,92
69,96
69,100
69,128
69,162
69,213
69,238
69,240
69,298
69,306
69,1137
69,1141
69,1495
70,865
71,81
71,243
71,269
71,296
71,366
71,372
71,398
71,540
71,768
71,1306
72,73
72,83
72,85
72,89
72,101
72,158
72,167
72,189
72,206
72,281
72,392
72,421
72,482
72,679
72,931
72,1195
73,83
73,92
74,76
74,111
75,102
75,791
75,806
75,839
75,1770
76,77
76,111
76,139
76,140
76,156
76,181
76,188
76,255
76,326
76,836
77,139
77,141
77,359
77,1027
77,1761
78,104
78,231
78,239
78,776
78,783
78,1303
78,1345
79,149
79,412
79,491
80,84
80,86
80,88
80,110
80,837
80,1785
80,1849
80,2040
80,2070
81,96
81,105
81,243
81,381
83,89
83,524
84,86
84,87
84,90
84,93
84,99
84,108
84,121
84,123
84,150
84,442
85,101
85,132
85,267
86,87
86,88
86,91
86,109
86,115
86,122
86,248
86,265
86,277
86,317
87,93
87,109
87,142
87,219
87,375
87,446
87,1930
88,91
88,110
88,169
88,170
88,287
88,295
88,541
88,794
88,868
88,1043
88,1450
89,392
89,524
90,233
90,442
90,569
91,115
91,125
91,169
91,207
91,217
91,2218
92,1137
92,2284
93,99
93,107
93,219
93,221
94,112
94,152
94,247
94,314
94,337
95,416
96,100
96,105
96,116
96,120
96,135
96,159
96,165
96,168
96,249
96,439
96,704
96,757
96,1518
96,1716
96,2329
97,289
97,1358
97,1536
98,161
99,107
99,108
99,124
99,129
99,130
99,131
99,144
99,148
99,187
99,272
99,386
99,436
99,536
100,116
100,128
100,1210
101,158
102,200
102,806
102,1240
102,1777
102,2467
103,106
103,448
103,550
104,776
105,159
106,114
107,124
107,178
107,204
107,211
107,221
107,234
107,266
107,377
108,121
108,129
108,133
108,137
108,146
108,183
108,184
108,227
108,341
108,628
108,871
108,991
108,1025
108,1234
108,1336
108,1509
108,1587
108,2393
109,142
110,287
110,561
110,837
110,1310
110,1736
110,1768
111,140
111,199
111,808
112,119
112,172
112,247
112,451
112,747
112,940
112,1908
113,118
113,755
114,222
115,122
115,125
116,120
116,835
116,1210
116,2203
116,2448
117,230
117,790
119,172
119,179
119,195
119,369
119,643
119,725
120,135
120,163
120,722
120,835
120,1948
121,123
121,126
121,127
121,133
121,136
121,160
121,176
121,185
121,405
121,445
121,478
121,597
121,644
121,844
121,1196
121,1879
121,2434
122,248
123,126
123,150
123,261
123,666
123,669
123,816
123,843
123,1486
123,1552
124,131
124,178
124,312
126,127
126,261
126,1293
126,1304
127,160
127,175
127,1293
127,1425
127,1556
128,162
129,130
129,227
129,469
129,872
129,930
129,1217
129,1476
130,144
130,218
130,469
132,134
132,201
132,267
132,419
132,489
132,496
132,592
132,728
132,775
132,1017
132,1037
132,1246
133,136
133,137
133,143
133,155
133,164
133,193
134,201
134,1432
135,163
135,165
135,177
135,197
135,413
135,543
135,753
135,766
136,155
136,157
136,405
136,995
136,1721
137,143
137,146
137,147
137,151
137,171
137,174
137,191
137,192
137,216
137,252
137,333
137,367
137,465
137,529
137,575
137,576
137,594
137,601
137,604
137,780
137,1249
137,1250
137,1523
137,1593
137,1835
137,2012
138,1011
139,156
139,196
139,359
140,181
140,199
141,300
141,385
141,1027
141,1212
141,1629
143,191
144,148
144,218
145,580
145,1199
146,147
146,153
146,183
146,339
147,151
147,153
147,858
147,874
147,888
147,896
147,1117
148,187
148,454
149,347
149,412
150,1486
151,171
152,337
152,2381
153,858
154,256
154,299
154,330
154,646
154,1763
154,1918
155,157
155,164
155,186
155,257
155,260
155,274
155,1160
155,1166
155,1278
155,1854
156,188
156,196
156,276
156,475
156,498
156,506
156,549
156,1755
157,257
157,313
157,995
158,167
158,194
159,704
160,175
160,176
160,182
160,198
160,215
160,223
160,224
160,280
160,285
160,290
160,307
