step,max_distance,k_max,entropy
0,1,3,0.850738
67,3,19,3.63589
134,5,26,4.1013
201,6,32,4.35022
268,6,37,4.78917
335,7,39,4.9033
402,7,41,4.98818
469,7,42,5.27054
536,7,42,5.2937
603,8,43,5.38517
670,9,45,5.47405
737,10,45,5.5128
804,10,46,5.79257
871,10,47,5.9462
938,10,47,5.88954
1005,11,47,5.97155
1072,11,47,6.0498
1139,11,50,6.06575
1206,11,50,6.14237
1273,11,51,6.163
1340,11,52,6.42127
1407,11,52,6.44743
1474,11,52,6.15614
1541,11,52,6.45781
1608,11,55,6.39532
1675,11,55,6.49475
1742,11,55,6.47832
1809,11,55,6.60955
1876,11,55,6.67179
1943,11,55,6.62986
2010,11,55,6.62034
2077,11,55,6.74444
2144,12,55,6.75582
2211,12,55,6.63495
2278,12,55,6.85162
2345,12,55,6.87957
2412,12,55,6.84758
2479,12,56,6.93005
2546,12,56,6.94607
2613,12,57,6.99535
2680,12,57,6.96479
2747,12,57,6.97759
2814,12,57,6.89884
2881,12,59,6.98565
2948,12,59,6.95497
3015,12,59,7.09364
3082,12,59,7.145
3149,13,60,7.00268
3216,13,61,7.13053
3283,13,61,7.10121
3350,13,61,7.19418
3417,13,61,7.21669
3484,13,61,7.24331
3551,13,61,7.26499
3618,13,61,7.1376
3685,13,61,7.16397
3752,13,61,7.31805
3819,13,61,7.32556
3886,13,61,7.21679
3953,13,61,7.22417
4020,13,61,7.28701
4087,13,61,7.32701
4154,13,61,7.35155
4221,13,61,7.4015
4288,13,61,7.47534
4355,13,61,7.47597
4422,13,61,7.54589
4489,13,61,7.54352
4556,13,61,7.54286
4623,13,61,7.53345
4690,13,62,7.48231
4757,13,62,7.52124
4824,13,62,7.5874
4891,13,62,7.55621
4958,13,62,7.57697
5025,13,62,7.61742
5092,13,62,7.59202
5159,14,62,7.60125
5226,14,62,7.6336
5293,14,62,7.6722
5360,14,62,7.67636
5427,14,62,7.65611
5494,14,62,7.69885
5561,14,62,7.72327
5628,14,62,7.69449
5695,14,62,7.75687
5762,14,62,7.73181
5829,14,62,7.76938
5896,14,62,7.74895
5963,14,62,7.77151
6030,14,62,7.76713
6097,14,62,7.75426
6164,14,62,7.78713
6231,14,62,7.79192
6298,14,62,7.81909
6365,14,62,7.84058
6432,14,62,7.85127
6499,14,62,7.85502
6566,14,62,7.82491
6633,14,62,7.85059
6700,14,62,7.87712
6767,14,62,7.88999
6834,14,62,7.86501
6901,14,62,7.86209
6968,14,62,7.93035
7035,14,62,7.86912
7102,14,62,7.87304
7169,14,62,7.94771
7236,14,62,7.93569
7303,14,62,7.98934
7370,14,62,7.99168
7437,14,62,7.98968
7504,14,62,7.98154
7571,14,62,8.01185
7638,14,62,8.01882
7705,14,62,8.01897
7772,14,62,8.0494
7839,14,62,8.00021
7906,14,62,8.05628
7973,14,62,8.0602
8040,14,62,8.01104
8107,14,62,8.10341
8174,14,62,8.08729
8241,14,62,8.09463
8308,14,62,8.1231
8375,14,62,8.06905
8442,14,62,8.0707
8509,14,62,8.08371
8576,14,62,8.10339
8643,14,62,8.11575
8710,14,62,8.13242
8777,14,62,8.16777
8844,14,62,8.14716
8911,14,62,8.1321
8978,14,62,8.17765
9045,14,62,8.17878
9112,14,62,8.13783
9179,14,62,8.18051
9246,14,62,8.20367
9313,14,62,8.18522
9380,14,62,8.19145
9447,14,62,8.21472
9514,14,62,8.23096
9581,14,62,8.25237
9648,14,62,8.2606
9715,14,62,8.26758
9782,14,62,8.27623
9849,14,62,8.28395
9916,14,62,8.28343
9983,14,62,8.3218
