step,max_distance,k_max,entropy
0,1,3,1.52936
67,3,44,4.75434
134,3,79,5.42992
201,3,110,5.83266
268,4,132,6.12206
335,4,153,6.34416
402,5,174,6.52238
469,5,195,6.67691
536,5,211,6.80575
603,5,225,6.92474
670,5,244,7.02956
737,5,264,7.12474
804,5,281,7.21278
871,5,300,7.29005
938,5,311,7.36427
1005,5,330,7.4316
1072,5,350,7.49382
1139,5,371,7.55325
1206,5,384,7.6107
1273,5,401,7.66361
1340,5,411,7.71571
1407,5,418,7.76436
1474,5,435,7.81085
1541,5,451,7.85595
1608,6,462,7.89852
1675,6,476,7.94007
1742,6,490,7.97992
1809,6,502,8.01728
1876,6,518,8.05286
1943,6,530,8.08799
2010,6,545,8.12116
2077,6,561,8.15445
2144,6,573,8.18588
2211,6,586,8.21545
2278,6,593,8.24671
2345,6,611,8.27523
2412,6,621,8.3032
2479,6,636,8.33119
2546,6,647,8.35717
2613,6,659,8.38282
2680,6,671,8.40801
2747,6,687,8.43215
2814,6,697,8.45585
2881,6,711,8.47937
2948,7,723,8.50246
3015,7,739,8.5252
3082,7,751,8.547
3149,7,759,8.56836
3216,7,770,8.58959
3283,7,783,8.6105
3350,7,794,8.63083
3417,7,804,8.65146
3484,7,815,8.6709
3551,7,829,8.68933
3618,7,841,8.70746
3685,7,855,8.72577
3752,7,866,8.74344
3819,7,875,8.76059
3886,7,884,8.77832
3953,7,894,8.79607
4020,7,902,8.81297
4087,7,913,8.82981
4154,7,925,8.84626
4221,7,929,8.86222
4288,7,939,8.87806
4355,7,946,8.89341
4422,7,955,8.90832
4489,7,961,8.92345
4556,7,974,8.93873
4623,7,983,8.95331
4690,7,988,8.96753
4757,7,995,8.98173
4824,7,1005,8.99566
4891,7,1015,9.00967
4958,7,1024,9.0232
