step,max_distance,k_max,entropy
0,1,3,1.52702
67,3,39,4.71648
134,3,74,5.40642
201,3,106,5.79561
268,3,130,6.08233
335,3,153,6.30155
402,4,172,6.47586
469,4,198,6.63609
536,4,222,6.76774
603,4,253,6.88445
670,4,280,6.9882
737,4,303,7.08327
804,4,326,7.16746
871,4,347,7.24773
938,5,372,7.32059
1005,5,397,7.39012
1072,5,424,7.45403
1139,5,446,7.51152
1206,5,463,7.56966
1273,5,489,7.6227
1340,5,507,7.67219
1407,5,537,7.72131
1474,5,558,7.76665
1541,5,574,7.81249
1608,5,596,7.85461
1675,5,615,7.89564
1742,5,637,7.93354
1809,5,654,7.9704
1876,5,674,8.00757
1943,5,692,8.04339
2010,5,710,8.07779
2077,5,736,8.11014
2144,5,753,8.14232
2211,5,773,8.17353
2278,5,789,8.20383
2345,5,807,8.23273
2412,5,825,8.26125
2479,5,837,8.28907
