step,max_distance,k_max,entropy
0,1,3,1.38604
67,4,10,4.2597
134,5,12,4.92429
201,6,13,5.32006
268,7,15,5.60316
335,7,15,5.82323
402,7,15,6.00347
469,8,15,6.15616
536,8,15,6.28846
603,8,16,6.40554
670,8,16,6.51018
737,8,17,6.60508
804,8,17,6.6916
871,8,17,6.7713
938,8,17,6.84498
1005,8,17,6.91373
1072,9,17,6.97804
1139,9,17,7.03847
1206,9,17,7.09542
1273,9,18,7.1493
1340,9,18,7.20039
1407,9,18,7.24903
1474,9,19,7.29547
1541,9,20,7.3398
1608,10,20,7.38225
1675,10,20,7.42302
1742,10,20,7.4622
1809,10,20,7.49985
1876,10,20,7.53613
1943,11,20,7.57114
2010,11,20,7.60498
2077,11,20,7.63774
2144,11,20,7.6694
2211,12,20,7.70014
2278,12,20,7.72991
2345,12,20,7.75885
2412,12,20,7.787
2479,12,20,7.81436
