step,max_distance,k_max,entropy
0,1,3,0.673012
67,1,70,0.190412
134,1,137,0.163211
201,1,204,0.153999
268,1,271,0.136315
335,1,338,0.125246
402,1,405,0.149583
469,1,472,0.14
536,1,539,0.152486
603,1,606,0.18206
670,1,673,0.207216
737,1,740,0.199531
804,1,807,0.210344
871,1,874,0.230595
938,1,941,0.227421
1005,1,1008,0.218924
1072,1,1075,0.221845
1139,1,1142,0.811211
1206,2,1208,0.428515
1273,2,1275,0.269734
1340,2,1341,0.199735
1407,2,1408,0.157238
1474,2,1475,0.131866
1541,2,1542,0.11288
1608,2,1609,0.0989973
1675,2,1676,0.0883748
1742,2,1743,0.0798088
1809,2,1810,0.0736396
1876,2,1877,0.0679249
1943,2,1944,0.0631019
2010,2,2011,0.0592489
2077,2,2078,0.0560042
2144,2,2145,0.0527448
2211,2,2212,0.0500159
2278,2,2279,0.0474515
2345,2,2346,0.0451469
2412,2,2413,0.0431921
2479,2,2480,0.0413607
