step,max_distance,k_max,entropy
0,1,3,0.444899
67,1,70,0.268258
134,1,135,0.368622
201,1,202,0.495549
268,1,269,0.475055
335,1,336,0.491446
402,1,402,0.571421
469,1,465,0.597763
536,1,532,0.652964
603,1,596,0.708659
670,1,661,0.768473
737,1,727,0.776269
804,1,793,0.833117
871,1,859,0.812968
938,1,925,0.823808
1005,1,989,0.852843
1072,1,1054,0.85129
1139,1,1121,0.854735
1206,1,1187,0.866248
1273,1,1252,0.863185
1340,1,1318,0.863753
1407,1,1384,0.863232
1474,1,1451,0.893492
1541,1,1516,0.893107
1608,1,1583,0.917518
1675,1,1648,0.909413
1742,1,1712,0.930136
1809,1,1777,0.946221
1876,1,1841,0.941088
1943,1,1908,0.945551
2010,1,1971,0.949187
2077,1,2035,0.947114
2144,1,2100,0.945036
2211,1,2167,0.966404
2278,1,2233,0.970117
2345,1,2300,0.969875
2412,1,2366,0.976002
2479,1,2433,0.985762
2546,1,2499,0.997188
2613,1,2565,0.998168
2680,1,2629,1.01257
2747,1,2695,1.0157
2814,1,2759,1.05139
2881,1,2825,1.0575
2948,1,2891,1.05996
3015,1,2956,1.05782
3082,1,3020,1.05953
3149,1,3084,1.08923
3216,1,3149,1.11769
3283,1,3215,1.11359
3350,1,3279,1.11066
3417,1,3345,1.10509
3484,1,3409,1.10264
3551,1,3475,1.10456
3618,1,3541,1.13521
3685,1,3604,1.16239
3752,1,3671,1.16268
3819,1,3738,1.17334
3886,1,3803,1.1835
3953,1,3869,1.18988
4020,1,3935,1.18947
4087,1,4001,1.18584
4154,2,4065,1.19146
4221,2,4132,1.19167
4288,2,4193,1.2006
4355,2,4259,1.20473
4422,2,4325,1.20854
4489,2,4388,1.21542
4556,2,4453,1.21843
4623,2,4518,1.22832
4690,2,4583,1.23694
4757,2,4648,1.23862
4824,2,4715,1.24366
4891,2,4779,1.24675
4958,2,4845,1.2524
