step,max_distance,k_max,entropy
0,1,3,0.693147
67,5,18,0.000499378
134,7,18,3.48142e-11
201,10,24,2.19944
268,11,27,0.001498
335,12,27,0.000999361
402,15,27,0.698141
469,15,30,2.89345
536,15,41,3.0337e-07
603,15,50,8.51127e-16
670,15,50,1.12635
737,15,50,0.00249676
804,15,50,1.69934e-16
871,17,50,2.56583
938,18,50,1.94905
1005,18,50,0.704378
1072,19,50,0.00249836
1139,19,50,0.693147
1206,21,50,1.38854
1273,21,50,6.49513e-07
1340,22,50,4.329e-08
1407,22,50,0.00149835
1474,24,50,2.60074e-07
1541,25,50,4.89172
1608,25,50,4.78909
1675,25,50,0.0576578
1742,25,50,0.693147
1809,25,50,4.32842e-08
1876,26,50,0.694149
1943,26,50,0.000499464
2010,26,50,0.727513
2077,26,50,1.12221
2144,26,50,5.03205
2211,26,50,5.84484e-06
2278,27,50,0.000505092
2345,28,50,0.061618
2412,28,50,0.0650761
2479,28,50,4.36788e-08
2546,28,50,9.70996e-21
2613,28,50,0.693649
2680,28,50,0.000499378
2747,28,50,1.38667
2814,28,50,0.0749469
2881,28,50,0.0783971
2948,29,50,2.32364e-11
3015,32,50,9.73991e-21
3082,34,50,3.35223e-14
3149,34,50,0.0961066
3216,34,50,0.739669
3283,34,50,5.15548
3350,34,50,2.40575
3417,35,50,0.0916879
3484,35,50,4.38558e-08
3551,35,50,6.26728e-10
3618,35,50,9.52492e-06
3685,35,50,5.391
3752,35,50,2.90088e-12
3819,35,50,0.693152
3886,35,50,0.748829
3953,35,50,5.40022
4020,35,50,5.38205
4087,35,50,6.38355e-10
4154,35,50,1.16414e-11
4221,35,50,3.0366e-07
4288,35,50,2.4951
4355,35,50,1.16031e-05
4422,35,50,1.22524e-05
4489,41,50,0.00350763
4556,42,50,0.769074
4623,45,50,5.73827
4690,45,50,1.73069e-16
4757,45,50,8.70253e-12
4824,45,50,5.8098
4891,45,50,5.77319
4958,45,50,0.159128
